Município;Estado;Ano de Referência;FN220 - Despesa total com serviços de manejo de RSU (Antigo campo GE007);FN222 - Receita arrecadada com taxas e tarifas referentes à gestão e manejo de RSU (Antigo campo GE006);. ;DS_2018
José Raydan;MG;2016;650.322,72;;;0,000
Nova União;MG;2016;151.269,84;;;0,000
Juatuba;MG;2016;1.741.626,34;28.316,47;;0,016
Juiz de Fora;MG;2016;77.174.113,06;48.299.598,10;;0,626
Juramento;MG;2016;212.000,00;;;0,000
Lagamar;MG;2016;837.988,40;;;0,000
Lagoa da Prata;MG;2016;3.957.702,42;159.117,29;;0,040
Lagoa Dourada;MG;2016;328.479,60;;;0,000
Lagoa Formosa;MG;2016;626.261,81;150.613,08;;0,240
Lagoa Grande;MG;2016;200.000,00;0;;0,000
Lagoa Santa;MG;2016;4.545.812,60;3.361.847,68;;0,740
Lajinha;MG;2016;583.344,00;;;0,000
Lambari;MG;2016;952.820,15;34.380,93;;0,036
Lamim;MG;2016;278.507,48;;;0,000
Lavras;MG;2016;7.336.800,00;;;0,000
Leandro Ferreira;MG;2016;322.718,00;;;0,000
Leme do Prado;MG;2016;220.969,30;1.175,52;;0,005
Leopoldina;MG;2016;3.854.454,03;;;0,000
Liberdade;MG;2016;174.240,00;39.274,65;;0,225
Lima Duarte;MG;2016;275.753,03;;;0,000
Limeira do Oeste;MG;2016;1.766.386,16;;;0,000
Lontra;MG;2016;210.528,43;;;0,000
Luisburgo;MG;2016;440.500,00;;;0,000
Luminárias;MG;2016;258.570,64;15.300,00;;0,059
Luz;MG;2016;2.572.508,73;302.869,24;;0,118
Machacalis;MG;2016;86.628,00;;;0,000
Machado;MG;2016;2.387.637,60;;;0,000
Madre de Deus de Minas;MG;2016;417.191,42;;;0,000
Manga;MG;2016;1.773.315,58;;;0,000
Manhuaçu;MG;2016;7.015.966,71;;;0,000
Mantena;MG;2016;700.000,00;;;0,000
Maravilhas;MG;2016;435.600,00;8.000,00;;0,018
Maria da Fé;MG;2016;170.000,00;;;0,000
Mariana;MG;2016;8.415.943,87;671.679,34;;0,080
Marilac;MG;2016;444.000,00;20.000,00;;0,045
Mário Campos;MG;2016;1.560.098,80;67.219,10;;0,043
Maripá de Minas;MG;2016;263.393,72;3.825,62;;0,015
Marliéria;MG;2016;234.464,91;18.000,00;;0,077
Marmelópolis;MG;2016;204.939,01;4.419,63;;0,022
Mata Verde;MG;2016;509.949,88;;;0,000
Materlândia;MG;2016;182.740,00;;;0,000
Mateus Leme;MG;2016;563.000,00;;;0,000
Matias Barbosa;MG;2016;1.055.334,84;;;0,000
Matias Cardoso;MG;2016;879.000,00;;;0,000
Matipó;MG;2016;251.025,00;;;0,000
Mato Verde;MG;2016;1.006.158,00;;;0,000
Matozinhos;MG;2016;823.236,25;281.194,10;;0,342
Matutina;MG;2016;779.500,00;;;0,000
Medeiros;MG;2016;230.000,00;;;0,000
Medina;MG;2016;1.091.362,00;;;0,000
Mendes Pimentel;MG;2016;780.403,00;;;0,000
Mercês;MG;2016;535.519,57;13.190,33;;0,025
Minduri;MG;2016;400.000,00;;;0,000
Mirabela;MG;2016;345.485,36;;;0,000
Miravânia;MG;2016;335.000,00;;;0,000
Moema;MG;2016;90.000,00;;;0,000
Monjolos;MG;2016;188.154,22;;;0,000
Monsenhor Paulo;MG;2016;376.707,89;84.315,00;;0,224
Montalvânia;MG;2016;182.897,56;17.210,21;;0,094
Monte Alegre de Minas;MG;2016;330.374,22;0;;0,000
Monte Azul;MG;2016;1.467.412,00;;;0,000
Monte Carmelo;MG;2016;2.537.154,18;;;0,000
Monte Formoso;MG;2016;240.796,29;;;0,000
Monte Santo de Minas;MG;2016;781.987,30;136.551,72;;0,175
Montes Claros;MG;2016;13.463.011,75;0;;0,000
Montezuma;MG;2016;286.852,80;;;0,000
Munhoz;MG;2016;166.200,00;;;0,000
Muriaé;MG;2016;11.578.877,07;7.535.783,15;;0,651
Mutum;MG;2016;;;;#DIV/0!
Muzambinho;MG;2016;673.492,77;0;;0,000
Nacip Raydan;MG;2016;378.218,95;;;0,000
Nanuque;MG;2016;4.752.101,50;;;0,000
Natércia;MG;2016;269.057,63;7.205,98;;0,027
Nazareno;MG;2016;473.792,30;17.725,96;;0,037
Nepomuceno;MG;2016;500.000,00;;;0,000
Nova Era;MG;2016;1.407.900,30;130.374,24;;0,093
Nova Lima;MG;2016;12.456.996,66;6.806.967,38;;0,546
Nova Módica;MG;2016;380.711,25;;;0,000
Nova Ponte;MG;2016;840.023,35;192.148,25;;0,229
Nova Porteirinha;MG;2016;1.100.448,00;;;0,000
Nova Serrana;MG;2016;3.489.311,70;244.792,67;;0,070
Novo Oriente de Minas;MG;2016;1.000.000,00;;;0,000
Novorizonte;MG;2016;;;;#DIV/0!
Olaria;MG;2016;298.319,00;;;0,000
Olhos-D ÁGUA;MG;2016;504.300,00;;;0,000
Olímpio Noronha;MG;2016;148.799,66;10.587,05;;0,071
Oliveira;MG;2016;907.428,19;;;0,000
Onça de Pitangui;MG;2016;108.059,18;3.161,52;;0,029
Orizânia;MG;2016;518.481,60;;;0,000
Ouro Branco;MG;2016;4.953.112,52;70.797,63;;0,014
Pains;MG;2016;736.385,57;45.602,50;;0,062
Pai Pedro;MG;2016;290.164,74;10.617,50;;0,037
Paiva;MG;2016;100.000,00;;;0,000
Palma;MG;2016;558.960,98;42.706,60;;0,076
Palmópolis;MG;2016;235.040,00;;;0,000
Paracatu;MG;2016;1.300.000,00;;;0,000
Pará de Minas;MG;2016;8.239.217,84;5.604.936,88;;0,680
Paraguaçu;MG;2016;667.081,53;;;0,000
Paraisópolis;MG;2016;812.029,28;542.171,91;;0,668
Paraopeba;MG;2016;562.944,00;;;0,000
Passa Quatro;MG;2016;310.000,00;;;0,000
Passa Tempo;MG;2016;344.405,83;15.273,77;;0,044
Passos;MG;2016;12.683.073,94;;;0,000
Patos de Minas;MG;2016;9.953.545,53;3.280.714,36;;0,330
Patrocínio;MG;2016;2.883.484,87;;;0,000
Patrocínio do Muriaé;MG;2016;693.925,25;;;0,000
Paulistas;MG;2016;400.000,00;;;0,000
Peçanha;MG;2016;317.691,84;16.872,16;;0,053
Pedra Azul;MG;2016;2.595.865,78;48.896,37;;0,019
Pedra Bonita;MG;2016;741.247,28;;;0,000
Pedra Dourada;MG;2016;245.612,18;;;0,000
Pedralva;MG;2016;454.083,95;55.030,20;;0,121
Pedras de Maria da Cruz;MG;2016;449.525,77;;;0,000
Pedrinópolis;MG;2016;804.082,30;;;0,000
Pedro Leopoldo;MG;2016;3.263.000,00;;;0,000
Pequi;MG;2016;421.353,22;;;0,000
Perdigão;MG;2016;755.534,49;;;0,000
Perdizes;MG;2016;1.417.627,56;;;0,000
Perdões;MG;2016;334.249,66;;;0,000
Pescador;MG;2016;478.800,00;;;0,000
Piedade do Rio Grande;MG;2016;251.257,01;;;0,000
Piedade dos Gerais;MG;2016;336.745,29;;;0,000
Pimenta;MG;2016;589.495,23;91.549,69;;0,155
Pingo-D ÁGUA;MG;2016;102.448,00;;;0,000
Pintópolis;MG;2016;476.222,93;;;0,000
Piracema;MG;2016;275.067,32;;;0,000
Pirajuba;MG;2016;643.598,47;;;0,000
Piranga;MG;2016;659.600,00;43.780,00;;0,066
Piranguçu;MG;2016;190.880,89;1.200,00;;0,006
Piranguinho;MG;2016;355.365,15;;;0,000
Pirapetinga;MG;2016;1.610.685,81;;;0,000
Pirapora;MG;2016;2.844.798,89;178.111,43;;0,063
Piraúba;MG;2016;795.716,50;15.750,00;;0,020
Pitangui;MG;2016;1.124.914,85;;;0,000
Planura;MG;2016;1.700.000,00;;;0,000
Poço Fundo;MG;2016;240.000,00;;;0,000
Poços de Caldas;MG;2016;9.331.725,20;8.110.814,07;;0,869
Pocrane;MG;2016;649.440,00;;;0,000
Pompéu;MG;2016;2.316.888,09;;;0,000
Ponte Nova;MG;2016;3.656.450,00;1.946.572,43;;0,532
Ponto Chique;MG;2016;310.930,20;;;0,000
Ponto dos Volantes;MG;2016;578.877,60;;;0,000
Porteirinha;MG;2016;1.707.766,83;;;0,000
Poté;MG;2016;562.005,47;;;0,000
Prados;MG;2016;522.730,46;;;0,000
Prata;MG;2016;2.880.000,00;;;0,000
Pratápolis;MG;2016;1.022.182,71;90.165,17;;0,088
Pratinha;MG;2016;324.384,85;;;0,000
Presidente Bernardes;MG;2016;225.719,77;18.000,00;;0,080
Presidente Juscelino;MG;2016;353.032,00;920;;0,003
Presidente Kubitschek;MG;2016;46.558,00;85.555,00;;1,838
Alto Jequitibá;MG;2016;415.574,37;39.110,84;;0,094
Prudente de Morais;MG;2016;778.953,03;;;0,000
Quartel Geral;MG;2016;58.000,00;15.000,00;;0,259
Queluzito;MG;2016;19.152,00;;;0,000
Raposos;MG;2016;495.120,00;93.022,92;;0,188
Raul Soares;MG;2016;1.113.156,00;;;0,000
Reduto;MG;2016;367.392,24;;;0,000
Resplendor;MG;2016;1.180.728,99;;;0,000
Ressaquinha;MG;2016;60.000,00;20.000,00;;0,333
Riacho dos Machados;MG;2016;180.000,00;15.000,00;;0,083
Ribeirão das Neves;MG;2016;14.573.785,64;;;0,000
Rio Acima;MG;2016;656.499,06;56.394,90;;0,086
Rio Doce;MG;2016;347.553,23;5.749,29;;0,017
Rio do Prado;MG;2016;438.516,00;;;0,000
Rio Espera;MG;2016;184.894,00;;;0,000
Rio Novo;MG;2016;95.000,00;;;0,000
Rio Pardo de Minas;MG;2016;1.259.345,09;;;0,000
Rio Piracicaba;MG;2016;540.091,12;;;0,000
Rio Pomba;MG;2016;1.330.798,70;70.522,55;;0,053
Rio Vermelho;MG;2016;333.962,17;;;0,000
Rochedo de Minas;MG;2016;126.760,00;;;0,000
Rodeiro;MG;2016;665.574,50;81.360,44;;0,122
Rubelita;MG;2016;241.476,00;;;0,000
Sabará;MG;2016;1.888.778,00;1.516.439,55;;0,803
Sabinópolis;MG;2016;805.841,88;;;0,000
Sacramento;MG;2016;1.694.000,00;132.695,69;;0,078
Salinas;MG;2016;1.713.188,20;124.054,00;;0,072
Santa Bárbara;MG;2016;435.663,50;;;0,000
Santa Cruz de Salinas;MG;2016;270.000,00;;;0,000
Santa Cruz do Escalvado;MG;2016;611.000,00;4.935,00;;0,008
Santa Efigênia de Minas;MG;2016;307.935,00;;;0,000
Santa Helena de Minas;MG;2016;283.341,30;;;0,000
Santa Juliana;MG;2016;1.150.200,00;5.000,00;;0,004
Santa Luzia;MG;2016;13.239.038,93;13.027.110,00;;0,984
Santa Maria de Itabira;MG;2016;710.934,91;19.734,59;;0,028
Santa Maria do Salto;MG;2016;489.114,00;;;0,000
Santa Maria do Suaçuí;MG;2016;434.000,00;;;0,000
Santana da Vargem;MG;2016;96.488,80;;;0,000
Santana de Pirapama;MG;2016;325.853,60;;;0,000
Santana do Deserto;MG;2016;233.908,92;;;0,000
Santana do Garambéu;MG;2016;164.752,00;;;0,000
Santana do Jacaré;MG;2016;233.968,20;;;0,000
Santana do Manhuaçu;MG;2016;170.000,00;;;0,000
Santana do Paraíso;MG;2016;3.272.427,38;;;0,000
Santana dos Montes;MG;2016;114.522,36;11.979,03;;0,105
Santa Rita de Jacutinga;MG;2016;340.300,00;28.300,00;;0,083
Santa Rita do Sapucaí;MG;2016;1.846.819,87;;;0,000
Santa Vitória;MG;2016;2.549.841,36;132.106,76;;0,052
Santo Antônio do Amparo;MG;2016;559.048,68;24.936,85;;0,045
Santo Antônio do Grama;MG;2016;167.000,00;;;0,000
Santo Antônio do Itambé;MG;2016;236.845,54;;;0,000
Santo Antônio do Jacinto;MG;2016;910.000,00;;;0,000
Santo Antônio do Monte;MG;2016;651.207,05;0;;0,000
Santo Antônio do Retiro;MG;2016;333.600,00;;;0,000
Santo Antônio do Rio Abaixo;MG;2016;24.000,00;;;0,000
Santo Hipólito;MG;2016;366.900,96;;;0,000
Santos Dumont;MG;2016;722.407,50;;;0,000
São Bento Abade;MG;2016;65.000,00;;;0,000
São Brás do Suaçuí;MG;2016;1.456.719,63;;;0,000
São Domingos do Prata;MG;2016;854.795,98;269.378,24;;0,315
São Félix de Minas;MG;2016;269.175,81;;;0,000
São Francisco;MG;2016;1.976.001,82;;;0,000
São Francisco de Paula;MG;2016;213.004,56;;;0,000
São Francisco de Sales;MG;2016;241.777,83;0;;0,000
São Francisco do Glória;MG;2016;226.412,77;17.950,23;;0,079
São Geraldo;MG;2016;120.000,00;;;0,000
São Geraldo da Piedade;MG;2016;390.000,00;;;0,000
São Geraldo do Baixio;MG;2016;402.000,00;;;0,000
São Gonçalo do Abaeté;MG;2016;727.704,90;55.611,64;;0,076
São Gonçalo do Pará;MG;2016;354.787,55;111.641,22;;0,315
São Gonçalo do Rio Abaixo;MG;2016;2.116.000,00;;;0,000
São Gonçalo do Sapucaí;MG;2016;360.000,00;;;0,000
São Gotardo;MG;2016;1.329.830,00;1.130.919,57;;0,850
São João Batista do Glória;MG;2016;564.440,50;81.683,20;;0,145
São João da Mata;MG;2016;105.486,56;7.144,48;;0,068
São João da Ponte;MG;2016;1.750.000,00;;;0,000
São João do Manteninha;MG;2016;332.640,00;;;0,000
São João do Pacuí;MG;2016;290.716,00;;;0,000
São João do Paraíso;MG;2016;1.065.369,00;;;0,000
São João Evangelista;MG;2016;800.000,00;;;0,000
São João Nepomuceno;MG;2016;1.727.259,21;453.559,01;;0,263
São José da Safira;MG;2016;841.000,00;;;0,000
São José da Varginha;MG;2016;150.611,28;;;0,000
São José do Divino;MG;2016;671.681,76;;;0,000
São José do Goiabal;MG;2016;184.957,10;;;0,000
São José do Jacuri;MG;2016;266.220,00;;;0,000
São Lourenço;MG;2016;7.276.438,79;4.174.534,36;;0,574
São Miguel do Anta;MG;2016;399.480,00;;;0,000
São Pedro da União;MG;2016;73.920,00;44.238,37;;0,598
São Romão;MG;2016;672.315,17;14.200,00;;0,021
São Roque de Minas;MG;2016;313.409,50;49.817,00;;0,159
São Sebastião da Bela Vista;MG;2016;548.525,03;;;0,000
São Sebastião do Oeste;MG;2016;294.200,00;;;0,000
São Sebastião do Paraíso;MG;2016;1.297.570,52;;;0,000
São Sebastião do Rio Verde;MG;2016;106.840,00;;;0,000
São Tiago;MG;2016;1.042.425,36;58.922,51;;0,057
São Tomás de Aquino;MG;2016;417.270,00;;;0,000
São Thomé das Letras;MG;2016;363.480,00;;;0,000
São Vicente de Minas;MG;2016;729.367,58;24.141,50;;0,033
Sapucaí-Mirim;MG;2016;130.390,00;18.629,37;;0,143
Sardoá;MG;2016;510.000,00;;;0,000
Setubinha;MG;2016;245.000,00;;;0,000
Sem-Peixe;MG;2016;97.920,00;;;0,000
Senador Amaral;MG;2016;126.430,00;23.725,00;;0,188
Senador Cortes;MG;2016;191.123,48;3.288,86;;0,017
Senador Firmino;MG;2016;481.080,42;;;0,000
Senador Modestino Gonçalves;MG;2016;509.861,70;;;0,000
Senhora de Oliveira;MG;2016;343.200,00;5.804,54;;0,017
Senhora dos Remédios;MG;2016;246.323,94;;;0,000
Sericita;MG;2016;459.865,05;;;0,000
Seritinga;MG;2016;306.870,00;3.401,51;;0,011
Serra do Salitre;MG;2016;509.123,38;;;0,000
Serranópolis de Minas;MG;2016;250.931,42;7.700,00;;0,031
Serro;MG;2016;637.201,02;54.320,00;;0,085
Sete Lagoas;MG;2016;10.808.035,09;4.657.698,37;;0,431
Silveirânia;MG;2016;241.433,13;5.489,44;;0,023
Silvianópolis;MG;2016;502.600,00;;;0,000
Simão Pereira;MG;2016;232.759,41;;;0,000
Sobrália;MG;2016;1.364.623,80;;;0,000
Taiobeiras;MG;2016;2.232.051,31;;;0,000
Taparuba;MG;2016;23.489,00;;;0,000
Tapiraí;MG;2016;17.640,00;;;0,000
Tarumirim;MG;2016;1.219.787,74;;;0,000
Teófilo Otoni;MG;2016;7.020.000,00;;;0,000
Timóteo;MG;2016;3.274.200,00;;;0,000
Tiros;MG;2016;418.623,90;89.508,73;;0,214
Tocantins;MG;2016;1.424.501,31;;;0,000
Tocos do Moji;MG;2016;179.271,10;;;0,000
Tombos;MG;2016;669.796,29;;;0,000
Três Corações;MG;2016;2.285.714,10;1.927.842,05;;0,843
Três Marias;MG;2016;1.640.425,61;66.410,85;;0,040
Três Pontas;MG;2016;1.993.840,87;;;0,000
Tumiritinga;MG;2016;659.750,00;;;0,000
Tupaciguara;MG;2016;945.000,00;;;0,000
Turmalina;MG;2016;781.289,76;;;0,000
Turvolândia;MG;2016;306.900,00;17.300,00;;0,056
Ubá;MG;2016;10.521.516,00;275.423,00;;0,026
Ubaí;MG;2016;1.167.000,00;;;0,000
Uberaba;MG;2016;26.164.800,26;23.376.323,19;;0,893
Uberlândia;MG;2016;84.558.237,51;16.308.632,98;;0,193
Umburatiba;MG;2016;108.620,00;;;0,000
Unaí;MG;2016;3.820.442,60;320.000,00;;0,084
União de Minas;MG;2016;206.119,13;;;0,000
Uruana de Minas;MG;2016;446.200,00;0;;0,000
Urucânia;MG;2016;228.679,20;;;0,000
Vargem Alegre;MG;2016;96.000,00;;;0,000
Vargem Grande do Rio Pardo;MG;2016;365.280,00;;;0,000
Varginha;MG;2016;5.192.986,15;914.871,72;;0,176
Várzea da Palma;MG;2016;5.622.237,43;;;0,000
Varzelândia;MG;2016;1.312.672,03;;;0,000
Vazante;MG;2016;1.764.352,62;52.744,26;;0,030
Verdelândia;MG;2016;473.293,67;;;0,000
Veredinha;MG;2016;380.868,00;;;0,000
Veríssimo;MG;2016;250.269,20;;;0,000
Vermelho Novo;MG;2016;337.527,27;;;0,000
Viçosa;MG;2016;5.081.327,97;5.467.417,44;;1,076
Vieiras;MG;2016;121.792,41;;;0,000
Virgem da Lapa;MG;2016;154.975,58;;;0,000
Virginópolis;MG;2016;503.828,03;;;0,000
Visconde do Rio Branco;MG;2016;1.549.205,22;16.405,90;;0,011
Alcinópolis;MS;2016;827.783,00;;;0,000
Anaurilândia;MS;2016;867.861,50;;;0,000
Antônio João;MS;2016;231.600,00;;;0,000
Aparecida do Taboado;MS;2016;2.276.186,72;511.364,07;;0,225
Aquidauana;MS;2016;1.762.960,00;;;0,000
Aral Moreira;MS;2016;1.308.153,56;;;0,000
Bataguassu;MS;2016;2.095.250,06;130.229,63;;0,062
Batayporã;MS;2016;374.923,56;;;0,000
Bodoquena;MS;2016;905.900,00;;;0,000
Bonito;MS;2016;1.025.958,69;383.087,49;;0,373
Brasilândia;MS;2016;865.800,00;114.261,16;;0,132
Caarapó;MS;2016;3.410.879,50;;;0,000
Campo Grande;MS;2016;103.148.971,40;;;0,000
Caracol;MS;2016;258.000,00;;;0,000
Chapadão do Sul;MS;2016;4.079.308,68;590.840,16;;0,145
Corguinho;MS;2016;170.000,00;;;0,000
Coronel Sapucaia;MS;2016;604.360,00;50.000,00;;0,083
Corumbá;MS;2016;12.157.285,52;792.328,18;;0,065
Costa Rica;MS;2016;1.324.735,80;;;0,000
Deodápolis;MS;2016;150.000,00;;;0,000
Douradina;MS;2016;225.000,00;;;0,000
Dourados;MS;2016;10.464.082,78;;;0,000
Eldorado;MS;2016;770.000,00;;;0,000
Fátima do Sul;MS;2016;550.000,00;;;0,000
Figueirão;MS;2016;528.339,78;;;0,000
Guia Lopes da Laguna;MS;2016;608.979,87;809,8;;0,001
Iguatemi;MS;2016;1.894.834,31;106.419,81;;0,056
Inocência;MS;2016;718.800,00;;;0,000
Itaporã;MS;2016;559.854,49;;;0,000
Ivinhema;MS;2016;908.410,00;779.425,00;;0,858
Jaraguari;MS;2016;200.000,00;;;0,000
Jardim;MS;2016;2.685.464,89;426.439,17;;0,159
Jateí;MS;2016;339.167,40;;;0,000
Juti;MS;2016;214.080,00;;;0,000
Ladário;MS;2016;2.388.588,42;34.048,36;;0,014
Laguna Carapã;MS;2016;685.757,68;18.117,60;;0,026
Maracaju;MS;2016;915.118,07;1.178.443,83;;1,288
Mundo Novo;MS;2016;567.600,00;;;0,000
Naviraí;MS;2016;3.316.822,20;;;0,000
Nioaque;MS;2016;376.276,24;102.558,96;;0,273
Nova Andradina;MS;2016;1.377.000,00;;;0,000
Novo Horizonte do Sul;MS;2016;291.698,00;;;0,000
Paraíso das Águas;MS;2016;774.567,00;;;0,000
Porto Murtinho;MS;2016;1.404.698,65;;;0,000
Ribas do Rio Pardo;MS;2016;3.000.000,00;2.800.000,00;;0,933
Rio Brilhante;MS;2016;1.494.000,00;308.671,00;;0,207
Rio Negro;MS;2016;620.032,00;;;0,000
Rio Verde de Mato Grosso;MS;2016;738.297,40;;;0,000
Santa Rita do Pardo;MS;2016;222.000,00;15.000,00;;0,068
São Gabriel do Oeste;MS;2016;2.339.827,87;181.545,81;;0,078
Selvíria;MS;2016;409.884,45;;;0,000
Sidrolândia;MS;2016;2.465.450,00;1.117.200,00;;0,453
Sonora;MS;2016;1.883.393,80;;;0,000
Taquarussu;MS;2016;329.748,08;5.647,82;;0,017
Terenos;MS;2016;1.747.184,92;119.870,90;;0,069
Água Boa;MT;2016;1.012.763,10;;;0,000
Alto Araguaia;MT;2016;3.141.570,80;726.316,60;;0,231
Alto Boa Vista;MT;2016;146.000,00;;;0,000
Alto Garças;MT;2016;600.000,00;;;0,000
Apiacás;MT;2016;523.831,39;36.797,70;;0,070
Araguaiana;MT;2016;83.280,00;;;0,000
Arenápolis;MT;2016;1.042.279,30;;;0,000
Aripuanã;MT;2016;453.964,92;;;0,000
Barra do Bugres;MT;2016;531.555,00;73.042,88;;0,137
Barra do Garças;MT;2016;8.754.996,00;;;0,000
Cáceres;MT;2016;2.759.430,00;300.000,00;;0,109
Campo Novo do Parecis;MT;2016;3.573.313,49;714.115,54;;0,200
Campos de Júlio;MT;2016;924.905,57;220.658,00;;0,239
Canarana;MT;2016;1.019.006,95;;;0,000
Carlinda;MT;2016;301.184,70;40.244,02;;0,134
Cláudia;MT;2016;531.422,00;0;;0,000
Colíder;MT;2016;2.152.469,40;;;0,000
Comodoro;MT;2016;656.390,23;;;0,000
Confresa;MT;2016;4.550.154,28;;;0,000
Conquista D Oeste;MT;2016;388.043,25;;;0,000
Cuiabá;MT;2016;34.812.023,06;;;0,000
Denise;MT;2016;752.000,00;;;0,000
Diamantino;MT;2016;1.494.994,76;50.000,00;;0,033
Feliz Natal;MT;2016;118.783,00;25.059,61;;0,211
Gaúcha do Norte;MT;2016;446.856,90;138.000,00;;0,309
Glória D Oeste;MT;2016;54.619,81;6.540,11;;0,120
Indiavaí;MT;2016;127.160,00;;;0,000
Ipiranga do Norte;MT;2016;305.069,05;;;0,000
Itaúba;MT;2016;385.257,68;25.929,56;;0,067
Jaciara;MT;2016;759.276,21;337.578,50;;0,445
Jangada;MT;2016;305.203,00;;;0,000
Jauru;MT;2016;257.464,88;;;0,000
Juína;MT;2016;891.870,36;695.156,81;;0,779
Lucas do Rio Verde;MT;2016;4.429.662,73;1.980.118,61;;0,447
Vila Bela da Santíssima Trindade;MT;2016;560.400,00;;;0,000
Marcelândia;MT;2016;443.520,00;84.978,76;;0,192
Matupá;MT;2016;777.815,04;98.741,53;;0,127
Mirassol D Oeste;MT;2016;1.094.151,30;284.655,93;;0,260
Nobres;MT;2016;5.420.000,00;;;0,000
Nortelândia;MT;2016;137.440,06;;;0,000
Nossa Senhora do Livramento;MT;2016;94.153,09;101.743,46;;1,081
Nova Lacerda;MT;2016;361.518,12;;;0,000
Nova Santa Helena;MT;2016;273.556,39;9.911,26;;0,036
Nova Mutum;MT;2016;6.077.877,32;;;0,000
Nova Olímpia;MT;2016;258.028,37;;;0,000
Nova Ubiratã;MT;2016;256.598,80;68.256,03;;0,266
Nova Xavantina;MT;2016;1.556.482,62;;;0,000
Novo Horizonte do Norte;MT;2016;27.320,00;0;;0,000
Novo São Joaquim;MT;2016;181.215,20;;;0,000
Peixoto de Azevedo;MT;2016;1.164.800,00;150.000,00;;0,129
Planalto da Serra;MT;2016;185.320,80;;;0,000
Pontes e Lacerda;MT;2016;929.500,00;;;0,000
Porto Esperidião;MT;2016;220.337,00;;;0,000
Primavera do Leste;MT;2016;1.137.823,53;;;0,000
Querência;MT;2016;2.290.750,00;;;0,000
São José dos Quatro Marcos;MT;2016;169.848,00;15.000,00;;0,088
Ribeirãozinho;MT;2016;745.134,06;;;0,000
Santa Carmem;MT;2016;313.150,14;20.837,98;;0,067
São José do Rio Claro;MT;2016;521.700,00;65.146,87;;0,125
Rondonópolis;MT;2016;12.428.707,14;;;0,000
Santa Cruz do Xingu;MT;2016;165.217,80;;;0,000
Santo Antônio do Leste;MT;2016;198.458,78;;;0,000
São Félix do Araguaia;MT;2016;97.000,00;;;0,000
Sapezal;MT;2016;2.676.457,50;401.925,71;;0,150
Sinop;MT;2016;6.454.980,00;;;0,000
Tangará da Serra;MT;2016;8.143.403,51;4.593.490,48;;0,564
Tapurah;MT;2016;1.701.201,48;;;0,000
Vera;MT;2016;1.339.596,74;217.072,33;;0,162
Nova Marilândia;MT;2016;285.610,00;;;0,000
Nova Monte Verde;MT;2016;488.648,00;;;0,000
Abaetetuba;PA;2016;2.232.794,40;;;0,000
Abel Figueiredo;PA;2016;115.000,00;;;0,000
Afuá;PA;2016;899.092,40;;;0,000
Almeirim;PA;2016;1.236.000,00;;;0,000
Altamira;PA;2016;7.690.319,72;277.482,04;;0,036
Augusto Corrêa;PA;2016;240.000,00;;;0,000
Aurora do Pará;PA;2016;125.695,00;;;0,000
Barcarena;PA;2016;17.945.609,00;;;0,000
Belém;PA;2016;126.065.407,86;42.639.120,53;;0,338
Belterra;PA;2016;603.480,00;;;0,000
Bonito;PA;2016;235.867,94;;;0,000
Brejo Grande do Araguaia;PA;2016;378.910,44;;;0,000
Breu Branco;PA;2016;4.069.000,00;;;0,000
Breves;PA;2016;2.108.397,08;;;0,000
Cachoeira do Arari;PA;2016;396.000,00;;;0,000
Canaã dos Carajás;PA;2016;325.000,00;;;0,000
Capanema;PA;2016;1.264.950,00;;;0,000
Castanhal;PA;2016;6.322.000,00;;;0,000
Conceição do Araguaia;PA;2016;2.098.280,00;35.000,00;;0,017
Concórdia do Pará;PA;2016;1.882.632,44;;;0,000
Dom Eliseu;PA;2016;2.000.000,00;;;0,000
Eldorado dos Carajás;PA;2016;1.530.000,00;;;0,000
Igarapé-Açu;PA;2016;602.000,00;;;0,000
Itupiranga;PA;2016;1.332.000,00;;;0,000
Jacareacanga;PA;2016;959.700,00;;;0,000
Jacundá;PA;2016;977.782,03;;;0,000
Juruti;PA;2016;2.170.000,00;;;0,000
Mãe do Rio;PA;2016;1.200.000,00;;;0,000
Marabá;PA;2016;33.258.703,97;;;0,000
Marapanim;PA;2016;198.000,00;;;0,000
Marituba;PA;2016;3.211.164,00;;;0,000
Melgaço;PA;2016;836.407,65;16.982,66;;0,020
Moju;PA;2016;1.369.943,00;;;0,000
Mojuí dos Campos;PA;2016;864.000,00;;;0,000
Monte Alegre;PA;2016;1.338.455,70;68.384,97;;0,051
Nova Ipixuna;PA;2016;174.000,00;;;0,000
Novo Repartimento;PA;2016;4.191.936,18;;;0,000
Óbidos;PA;2016;1.389.000,00;;;0,000
Oriximiná;PA;2016;7.321.250,51;48.422,84;;0,007
Pacajá;PA;2016;1.250.000,00;;;0,000
Parauapebas;PA;2016;27.340.978,14;;;0,000
Pau D Arco;PA;2016;214.858,00;;;0,000
Piçarra;PA;2016;222.435,07;;;0,000
Quatipuru;PA;2016;244.150,80;;;0,000
Redenção;PA;2016;4.176.000,00;;;0,000
Rondon do Pará;PA;2016;1.833.605,00;;;0,000
Rurópolis;PA;2016;220.000,00;;;0,000
Salvaterra;PA;2016;4.893.663,60;;;0,000
Santa Bárbara do Pará;PA;2016;720.000,00;;;0,000
Santarém;PA;2016;14.769.618,60;;;0,000
Santo Antônio do Tauá;PA;2016;507.000,00;;;0,000
São Domingos do Araguaia;PA;2016;485.399,84;;;0,000
