Município;Estado;Ano de Referência;FN220 - Despesa total com serviços de manejo de RSU (Antigo campo GE007);FN222 - Receita arrecadada com taxas e tarifas referentes à gestão e manejo de RSU (Antigo campo GE006);.;DS_2019
Brasiléia;AC;2017;803.159,80;;;0,000
Cruzeiro do Sul;AC;2017;899.000,00;;;0,000
Mâncio Lima;AC;2017;795.395,04;16.464,16;;0,021
Marechal Thaumaturgo;AC;2017;509.942,44;;;0,000
Rio Branco;AC;2017;38.144.121,07;6.974.217,40;;0,183
Rodrigues Alves;AC;2017;620.000,00;;;0,000
Santa Rosa do Purus;AC;2017;538.324,77;;;0,000
Água Branca;AL;2017;200.000,00;;;0,000
Arapiraca;AL;2017;8.286.786,00;;;0,000
Barra de São Miguel;AL;2017;400.000,00;;;0,000
Batalha;AL;2017;360.000,00;;;0,000
Belo Monte;AL;2017;560.142,26;;;0,000
Boca da Mata;AL;2017;2.105.196,80;188.000,00;;0,089
Cacimbinhas;AL;2017;782.100,00;;;0,000
Campestre;AL;2017;111.200,00;;;0,000
Campo Alegre;AL;2017;301.164,00;;;0,000
Canapi;AL;2017;845.244,00;;;0,000
Coruripe;AL;2017;3.238.495,64;;;0,000
Delmiro Gouveia;AL;2017;1.550.000,00;;;0,000
Dois Riachos;AL;2017;1.151.236,00;;;0,000
Girau do Ponciano;AL;2017;790.000,00;;;0,000
Ibateguara;AL;2017;525.358,37;;;0,000
Inhapi;AL;2017;940.000,00;;;0,000
Jacaré dos Homens;AL;2017;706.318,00;;;0,000
Japaratinga;AL;2017;640.000,00;;;0,000
Jequiá da Praia;AL;2017;547.116,99;;;0,000
Jundiá;AL;2017;299.520,00;;;0,000
Maceió;AL;2017;131.155.259,76;18.647.023,74;;0,142
Major Isidoro;AL;2017;2.014.733,00;;;0,000
Maravilha;AL;2017;1.063.836,00;;;0,000
Mata Grande;AL;2017;790.000,00;;;0,000
Novo Lino;AL;2017;560.000,00;;;0,000
Olho D ÁGUA das Flores;AL;2017;2.060.520,00;;;0,000
Ouro Branco;AL;2017;600.000,00;;;0,000
Palmeira dos Índios;AL;2017;4.129.424,00;110.000,00;;0,027
Pão de Açúcar;AL;2017;340.000,00;;;0,000
Pariconha;AL;2017;589.416,00;;;0,000
Penedo;AL;2017;10.828.731,96;;;0,000
Poço das Trincheiras;AL;2017;735.053,00;;;0,000
Porto Calvo;AL;2017;2.500.000,00;;;0,000
São Brás;AL;2017;425.120,00;;;0,000
São Miguel dos Campos;AL;2017;3.705.206,03;;;0,000
Senador Rui Palmeira;AL;2017;1.405.074,00;;;0,000
Taquarana;AL;2017;401.052,00;;;0,000
Anamã;AM;2017;1.296.792,00;;;0,000
Benjamin Constant;AM;2017;1.590.100,00;;;0,000
Boa Vista do Ramos;AM;2017;682.328,92;;;0,000
Borba;AM;2017;2.254.650,90;;;0,000
Canutama;AM;2017;295.784,00;;;0,000
Carauari;AM;2017;710.618,30;;;0,000
Careiro;AM;2017;395.000,00;;;0,000
Eirunepé;AM;2017;1.200.000,00;;;0,000
Envira;AM;2017;598.352,00;;;0,000
Fonte Boa;AM;2017;1.261.280,00;;;0,000
Guajará;AM;2017;980.000,00;;;0,000
Humaitá;AM;2017;3.803.608,32;;;0,000
Itacoatiara;AM;2017;16.208.740,96;;;0,000
Itapiranga;AM;2017;;;;#DIV/0!
Lábrea;AM;2017;2.092.777,89;;;0,000
Manaus;AM;2017;282.431.345,76;;;0,000
Manicoré;AM;2017;1.307.118,00;;;0,000
Nhamundá;AM;2017;500.000,00;;;0,000
Nova Olinda do Norte;AM;2017;828.098,14;;;0,000
Novo Airão;AM;2017;1.446.480,00;;;0,000
Santo Antônio do Içá;AM;2017;210.000,00;;;0,000
Silves;AM;2017;566.676,00;;;0,000
Tabatinga;AM;2017;2.285.420,00;;;0,000
Tonantins;AM;2017;1.094.499,50;;;0,000
Urucará;AM;2017;367.200,00;;;0,000
Urucurituba;AM;2017;914.560,90;;;0,000
Serra do Navio;AP;2017;371.087,44;;;0,000
Macapá;AP;2017;31.345.090,70;0;;0,000
Oiapoque;AP;2017;2.076.000,00;;;0,000
Pracuúba;AP;2017;187.900,00;;;0,000
Santana;AP;2017;10.080.000,00;;;0,000
Acajutiba;BA;2017;1.707.000,00;;;0,000
Alagoinhas;BA;2017;13.053.163,44;;;0,000
Amélia Rodrigues;BA;2017;1.960.000,00;;;0,000
Anagé;BA;2017;874.999,40;;;0,000
Andaraí;BA;2017;2.266.343,40;;;0,000
Aporá;BA;2017;180.800,00;0;;0,000
Araças;BA;2017;1.341.233,09;;;0,000
Araci;BA;2017;2.176.200,00;;;0,000
Aramari;BA;2017;93.024,00;;;0,000
Banzaê;BA;2017;1.133.508,00;;;0,000
Barra;BA;2017;2.288.984,50;;;0,000
Barra da Estiva;BA;2017;1.396.200,00;;;0,000
Barra do Choça;BA;2017;2.569.495,00;;;0,000
Barra do Mendes;BA;2017;815.808,00;;;0,000
Barro Alto;BA;2017;684.000,00;;;0,000
Barrocas;BA;2017;1.029.739,68;;;0,000
Biritinga;BA;2017;320.350,00;;;0,000
Boa Vista do Tupim;BA;2017;1.906.581,75;;;0,000
Bom Jesus da Lapa;BA;2017;2.640.000,00;;;0,000
Bom Jesus da Serra;BA;2017;659.189,22;;;0,000
Brejões;BA;2017;739.672,80;;;0,000
Brotas de Macaúbas;BA;2017;374.431,20;;;0,000
Brumado;BA;2017;3.539.042,00;;;0,000
Buritirama;BA;2017;864.499,92;;;0,000
Caém;BA;2017;467.840,00;;;0,000
Caetité;BA;2017;8.719.754,48;;;0,000
Cairu;BA;2017;4.800.000,00;;;0,000
Camacan;BA;2017;2.461.600,00;;;0,000
Camaçari;BA;2017;74.376.866,28;5.719.263,69;;0,077
Camamu;BA;2017;3.695.868,00;;;0,000
Candeias;BA;2017;15.226.717,32;;;0,000
Candiba;BA;2017;991.912,13;;;0,000
Cândido Sales;BA;2017;681.324,00;;;0,000
Cansanção;BA;2017;1.170.200,00;;;0,000
Canudos;BA;2017;202.253,30;;;0,000
Capela do Alto Alegre;BA;2017;1.857.000,00;;;0,000
Capim Grosso;BA;2017;2.652.060,00;;;0,000
Cardeal da Silva;BA;2017;816.751,28;;;0,000
Casa Nova;BA;2017;987.130,26;;;0,000
Castro Alves;BA;2017;250.764,00;;;0,000
Catu;BA;2017;7.132.488,48;;;0,000
Chorrochó;BA;2017;1.008.000,00;;;0,000
Cícero Dantas;BA;2017;3.677.365,10;;;0,000
Conceição da Feira;BA;2017;1.936.255,68;;;0,000
Conceição do Coité;BA;2017;5.283.964,04;;;0,000
Conceição do Jacuípe;BA;2017;5.314.508,74;;;0,000
Conde;BA;2017;846.303,40;;;0,000
Contendas do Sincorá;BA;2017;556.578,00;;;0,000
Cordeiros;BA;2017;328.801,00;;;0,000
Coribe;BA;2017;1.266.316,01;;;0,000
Correntina;BA;2017;3.151.764,53;;;0,000
Cotegipe;BA;2017;586.607,80;;;0,000
Crisópolis;BA;2017;1.999.745,00;;;0,000
Curaçá;BA;2017;1.860.000,00;;;0,000
Dias d Ávila;BA;2017;14.681.357,16;;;0,000
Dom Macedo Costa;BA;2017;541.855,00;;;0,000
Esplanada;BA;2017;3.607.302,40;;;0,000
Eunápolis;BA;2017;5.676.720,00;;;0,000
Fátima;BA;2017;690.866,64;;;0,000
Feira de Santana;BA;2017;40.185.748,00;;;0,000
Formosa do Rio Preto;BA;2017;1.582.080,00;;;0,000
Gandu;BA;2017;358.800,00;;;0,000
Gavião;BA;2017;719.462,00;;;0,000
Gentio do Ouro;BA;2017;843.180,00;;;0,000
Glória;BA;2017;1.000.456,80;;;0,000
Guajeru;BA;2017;67.000,00;;;0,000
Ibicoara;BA;2017;2.064.950,48;;;0,000
Ibipitanga;BA;2017;543.068,81;;;0,000
Ibirapitanga;BA;2017;1.439.505,70;;;0,000
Ibirapuã;BA;2017;300.000,00;;;0,000
Ibitiara;BA;2017;371.052,00;;;0,000
Ibititá;BA;2017;280.000,00;;;0,000
Ichu;BA;2017;666.347,92;;;0,000
Igrapiúna;BA;2017;310.058,88;;;0,000
Inhambupe;BA;2017;402.525,00;;;0,000
Ipiaú;BA;2017;4.964.618,90;;;0,000
Ipirá;BA;2017;4.858.397,23;;;0,000
Irajuba;BA;2017;48.285,60;;;0,000
Iramaia;BA;2017;458.835,18;;;0,000
Irará;BA;2017;2.180.289,60;;;0,000
Irecê;BA;2017;5.745.433,00;;;0,000
Itaberaba;BA;2017;7.152.248,00;;;0,000
Itabuna;BA;2017;19.626.354,32;;;0,000
Itaeté;BA;2017;1.451.318,00;;;0,000
Itaguaçu da Bahia;BA;2017;140.000,00;;;0,000
Itajuípe;BA;2017;1.808.800,00;;;0,000
Itambé;BA;2017;1.620.000,00;;;0,000
Itanhém;BA;2017;320.000,00;;;0,000
Itapetinga;BA;2017;4.324.741,72;;;0,000
Itapitanga;BA;2017;838.835,07;;;0,000
Itarantim;BA;2017;1.912.000,00;;;0,000
Itatim;BA;2017;372.976,78;;;0,000
Itiruçu;BA;2017;434.634,00;;;0,000
Itororó;BA;2017;2.342.198,28;;;0,000
Iuiú;BA;2017;575.730,49;;;0,000
Jaborandi;BA;2017;456.723,74;;;0,000
Jacaraci;BA;2017;877.032,00;;;0,000
Jacobina;BA;2017;9.139.395,34;;;0,000
Jaguaquara;BA;2017;2.421.292,90;;;0,000
Jandaíra;BA;2017;1.809.184,76;;;0,000
Jeremoabo;BA;2017;3.668.612,16;;;0,000
Jiquiriçá;BA;2017;1.175.236,00;;;0,000
João Dourado;BA;2017;411.987,40;;;0,000
Juazeiro;BA;2017;10.461.502,33;5.163.500,88;;0,494
Jussara;BA;2017;539.640,11;;;0,000
Lafaiete Coutinho;BA;2017;362.718,00;;;0,000
Lagoa Real;BA;2017;847.208,00;;;0,000
Lajedão;BA;2017;844.634,00;;;0,000
Lajedinho;BA;2017;635.500,00;;;0,000
Lamarão;BA;2017;227.158,00;;;0,000
Lapão;BA;2017;2.509.160,00;;;0,000
Lauro de Freitas;BA;2017;26.970.943,51;2.215.689,00;;0,082
Lençóis;BA;2017;1.160.000,00;;;0,000
Licínio de Almeida;BA;2017;387.310,00;;;0,000
Luís Eduardo Magalhães;BA;2017;11.415.593,87;545.501,09;;0,048
Macaúbas;BA;2017;1.795.424,00;;;0,000
Macururé;BA;2017;147.000,00;;;0,000
Madre de Deus;BA;2017;3.012.777,81;;;0,000
Maetinga;BA;2017;40.000,00;;;0,000
Maiquinique;BA;2017;300.000,00;;;0,000
Malhada de Pedras;BA;2017;342.000,00;;;0,000
Manoel Vitorino;BA;2017;434.652,00;;;0,000
Maragogipe;BA;2017;2.383.559,95;;;0,000
Maraú;BA;2017;638.000,00;;;0,000
Mascote;BA;2017;1.528.423,96;;;0,000
Mata de São João;BA;2017;3.646.367,86;679.443,78;;0,186
Matina;BA;2017;643.890,00;;;0,000
Mirangaba;BA;2017;264.712,00;;;0,000
Monte Santo;BA;2017;4.390.000,00;;;0,000
Mortugaba;BA;2017;704.052,00;;;0,000
Mucuri;BA;2017;7.548.272,00;;;0,000
Mulungu do Morro;BA;2017;943.788,00;;;0,000
Mundo Novo;BA;2017;2.631.822,84;;;0,000
Nazaré;BA;2017;8.022.100,00;;;0,000
Nilo Peçanha;BA;2017;1.731.929,77;;;0,000
Nordestina;BA;2017;1.189.019,14;;;0,000
Nova Canaã;BA;2017;2.707.088,00;;;0,000
Nova Itarana;BA;2017;657.250,59;;;0,000
Nova Viçosa;BA;2017;3.701.537,00;;;0,000
Novo Horizonte;BA;2017;340.000,00;;;0,000
Novo Triunfo;BA;2017;1.063.320,19;;;0,000
Olindina;BA;2017;1.211.790,66;;;0,000
Oliveira dos Brejinhos;BA;2017;826.196,00;;;0,000
Palmas de Monte Alto;BA;2017;999.267,87;;;0,000
Palmeiras;BA;2017;1.644.840,00;;;0,000
Pau Brasil;BA;2017;681.652,01;;;0,000
Pedro Alexandre;BA;2017;349.689,04;;;0,000
Pindobaçu;BA;2017;1.609.440,00;;;0,000
Pintadas;BA;2017;1.350.935,51;;;0,000
Piripá;BA;2017;80.000,00;;;0,000
Planalto;BA;2017;1.310.058,60;;;0,000
Pojuca;BA;2017;8.242.690,57;;;0,000
Presidente Dutra;BA;2017;1.355.616,78;;;0,000
Presidente Jânio Quadros;BA;2017;419.700,00;;;0,000
Presidente Tancredo Neves;BA;2017;1.321.335,00;;;0,000
Quijingue;BA;2017;1.052.200,00;;;0,000
Quixabeira;BA;2017;1.001.697,57;;;0,000
Rafael Jambeiro;BA;2017;1.466.400,00;;;0,000
Remanso;BA;2017;3.150.000,00;;;0,000
Riachão das Neves;BA;2017;662.237,50;;;0,000
Riachão do Jacuípe;BA;2017;5.081.715,58;;;0,000
Ribeira do Pombal;BA;2017;4.839.760,00;;;0,000
Rio do Pires;BA;2017;695.920,75;;;0,000
Rio Real;BA;2017;2.857.557,24;56.437,60;;0,020
Salvador;BA;2017;313.787.191,73;118.821.502,08;;0,379
Santa Bárbara;BA;2017;760.900,00;;;0,000
Santa Brígida;BA;2017;916.724,56;;;0,000
Santa Cruz Cabrália;BA;2017;2.880.000,00;;;0,000
Santa Cruz da Vitória;BA;2017;730.356,00;;;0,000
Santa Inês;BA;2017;821.790,00;;;0,000
Santa Maria da Vitória;BA;2017;5.396.046,97;;;0,000
Santana;BA;2017;1.526.530,12;;;0,000
Santo Amaro;BA;2017;9.356.424,72;;;0,000
Santo Antônio de Jesus;BA;2017;12.223.455,12;;;0,000
Santo Estêvão;BA;2017;5.520.751,83;;;0,000
São Desidério;BA;2017;4.482.773,95;;;0,000
São Félix do Coribe;BA;2017;1.703.809,70;;;0,000
São Gonçalo dos Campos;BA;2017;240.000,00;;;0,000
São Miguel das Matas;BA;2017;500.000,00;;;0,000
Sebastião Laranjeiras;BA;2017;348.304,03;;;0,000
Senhor do Bonfim;BA;2017;2.785.765,36;;;0,000
Serra do Ramalho;BA;2017;755.052,00;;;0,000
Serra Dourada;BA;2017;891.666,00;;;0,000
Serrinha;BA;2017;6.560.000,00;;;0,000
Serrolândia;BA;2017;287.224,00;;;0,000
Sobradinho;BA;2017;864.781,30;;;0,000
Tanhaçu;BA;2017;1.191.530,00;;;0,000
Tanquinho;BA;2017;1.000.000,00;;;0,000
Tapiramutá;BA;2017;1.510.444,80;;;0,000
Teixeira de Freitas;BA;2017;12.348.215,71;2.816.141,00;;0,228
Teofilândia;BA;2017;1.797.405,00;;;0,000
Uauá;BA;2017;3.075.736,00;;;0,000
Ubaíra;BA;2017;736.939,00;;;0,000
Uibaí;BA;2017;1.880.000,00;;;0,000
Urandi;BA;2017;1.140.000,00;;;0,000
Uruçuca;BA;2017;1.567.275,76;;;0,000
Utinga;BA;2017;1.438.374,17;;;0,000
Várzea do Poço;BA;2017;280.000,00;;;0,000
Vitória da Conquista;BA;2017;26.742.031,70;;;0,000
Wagner;BA;2017;203.270,00;;;0,000
Aiuaba;CE;2017;778.894,28;;;0,000
Alto Santo;CE;2017;1.473.398,16;;;0,000
Aquiraz;CE;2017;17.079.030,00;;;0,000
Ararendá;CE;2017;1.058.835,86;;;0,000
Araripe;CE;2017;782.023,08;;;0,000
Aurora;CE;2017;1.451.391,93;;;0,000
Barreira;CE;2017;1.391.148,36;;;0,000
Barroquinha;CE;2017;1.104.610,76;;;0,000
Baturité;CE;2017;1.676.141,13;;;0,000
Beberibe;CE;2017;3.704.598,00;;;0,000
Brejo Santo;CE;2017;4.259.685,60;;;0,000
Camocim;CE;2017;3.648.000,00;;;0,000
Canindé;CE;2017;2.681.749,59;;;0,000
Caridade;CE;2017;1.894.762,88;;;0,000
Cariré;CE;2017;1.805.230,20;;;0,000
Carnaubal;CE;2017;1.349.839,92;;;0,000
Cascavel;CE;2017;5.330.562,00;;;0,000
Catarina;CE;2017;334.196,74;;;0,000
Catunda;CE;2017;1.177.744,00;;;0,000
Caucaia;CE;2017;23.490.439,86;;;0,000
Chaval;CE;2017;1.110.788,61;;;0,000
Choró;CE;2017;581.316,00;;;0,000
Chorozinho;CE;2017;1.597.246,08;;;0,000
Cruz;CE;2017;1.901.325,86;;;0,000
Deputado Irapuan Pinheiro;CE;2017;564.565,28;;;0,000
Ererê;CE;2017;214.000,00;;;0,000
Eusébio;CE;2017;13.056.237,29;;;0,000
Farias Brito;CE;2017;1.648.774,44;;;0,000
Forquilha;CE;2017;1.042.908,00;;;0,000
Fortaleza;CE;2017;276.928.817,86;;;0,000
Fortim;CE;2017;909.519,57;;;0,000
Frecheirinha;CE;2017;776.906,00;;;0,000
Graça;CE;2017;1.287.723,35;;;0,000
Granja;CE;2017;4.117.610,40;;;0,000
Ibaretama;CE;2017;691.248,00;;;0,000
Ibicuitinga;CE;2017;430.000,00;;;0,000
Icapuí;CE;2017;2.892.821,04;;;0,000
Icó;CE;2017;4.099.173,96;;;0,000
Iguatu;CE;2017;5.799.900,00;;;0,000
Independência;CE;2017;831.934,03;;;0,000
Ipaporanga;CE;2017;401.728,00;;;0,000
Ipu;CE;2017;2.255.093,45;;;0,000
Iracema;CE;2017;534.000,00;0;;0,000
Itaiçaba;CE;2017;353.250,00;;;0,000
Itaitinga;CE;2017;3.674.561,94;;;0,000
Itapipoca;CE;2017;6.887.447,62;;;0,000
Itarema;CE;2017;1.530.110,00;;;0,000
Itatira;CE;2017;3.991.376,59;;;0,000
Jaguaribara;CE;2017;859.818,48;;;0,000
Jaguaribe;CE;2017;2.544.000,00;;;0,000
Jaguaruana;CE;2017;1.953.074,96;;;0,000
Jati;CE;2017;863.449,68;;;0,000
Jijoca de Jericoacoara;CE;2017;2.744.568,06;;;0,000
Juazeiro do Norte;CE;2017;20.154.494,59;;;0,000
Jucás;CE;2017;1.515.000,00;;;0,000
Madalena;CE;2017;436.000,00;;;0,000
Maracanaú;CE;2017;32.666.717,81;;;0,000
Maranguape;CE;2017;10.776.488,00;;;0,000
Marco;CE;2017;1.803.174,05;;;0,000
Massapê;CE;2017;2.301.921,21;;;0,000
Milagres;CE;2017;2.258.475,48;;;0,000
Mombaça;CE;2017;1.965.686,28;;;0,000
Morrinhos;CE;2017;1.122.971,99;;;0,000
Mucambo;CE;2017;1.226.431,23;;;0,000
Mulungu;CE;2017;661.142,00;;;0,000
Nova Olinda;CE;2017;955.069,80;;;0,000
Novo Oriente;CE;2017;1.080.804,24;;;0,000
Ocara;CE;2017;1.262.145,12;;;0,000
Pacajus;CE;2017;3.667.692,52;;;0,000
Paraipaba;CE;2017;756.222,59;;;0,000
Parambu;CE;2017;2.517.713,88;;;0,000
Paramoti;CE;2017;1.315.411,59;;;0,000
Pedra Branca;CE;2017;1.873.926,63;;;0,000
Pereiro;CE;2017;597.993,44;;;0,000
Pindoretama;CE;2017;1.850.800,20;;;0,000
Piquet Carneiro;CE;2017;1.464.638,54;;;0,000
Porteiras;CE;2017;2.213.671,20;;;0,000
Potengi;CE;2017;851.908,32;;;0,000
Potiretama;CE;2017;353.772,00;;;0,000
Quiterianópolis;CE;2017;1.396.024,80;;;0,000
Quixadá;CE;2017;3.325.302,11;;;0,000
Quixelô;CE;2017;1.115.892,25;;;0,000
Quixeramobim;CE;2017;4.393.949,88;;;0,000
Quixeré;CE;2017;766.552,64;;;0,000
Redenção;CE;2017;516.353,00;;;0,000
Russas;CE;2017;2.494.241,00;;;0,000
Saboeiro;CE;2017;689.743,49;;;0,000
Santana do Cariri;CE;2017;3.088.880,78;;;0,000
São Benedito;CE;2017;2.977.504,13;;;0,000
São Gonçalo do Amarante;CE;2017;7.312.205,84;;;0,000
São João do Jaguaribe;CE;2017;567.712,44;;;0,000
Sobral;CE;2017;30.554.955,00;;;0,000
Solonópole;CE;2017;1.598.046,00;;;0,000
Tabuleiro do Norte;CE;2017;1.387.030,32;;;0,000
Tarrafas;CE;2017;713.595,00;;;0,000
Tauá;CE;2017;4.586.738,16;;;0,000
Tianguá;CE;2017;4.634.950,20;;;0,000
Trairi;CE;2017;3.335.208,60;;;0,000
Umirim;CE;2017;;;;#DIV/0!
Uruburetama;CE;2017;808.852,70;;;0,000
Varjota;CE;2017;1.784.263,00;;;0,000
Várzea Alegre;CE;2017;1.534.505,49;;;0,000
Brasília;DF;2017;454.456.397,00;161.403.927,00;;0,355
Afonso Cláudio;ES;2017;1.987.476,39;652.232,73;;0,328
Alegre;ES;2017;2.684.455,87;;;0,000
Alfredo Chaves;ES;2017;2.731.202,51;;;0,000
Alto Rio Novo;ES;2017;687.204,23;;;0,000
Anchieta;ES;2017;5.358.477,77;33;;0,000
Apiacá;ES;2017;70.000,00;;;0,000
Aracruz;ES;2017;24.089.669,59;;;0,000
Atilio Vivacqua;ES;2017;154.231,27;;;0,000
Baixo Guandu;ES;2017;2.100.000,00;;;0,000
Barra de São Francisco;ES;2017;1.806.960,00;354.707,93;;0,196
Boa Esperança;ES;2017;1.080.344,92;129.875,42;;0,120
Bom Jesus do Norte;ES;2017;849.822,56;5.648,94;;0,007
Brejetuba;ES;2017;360.000,00;;;0,000
Cachoeiro de Itapemirim;ES;2017;10.851.669,50;;;0,000
Cariacica;ES;2017;31.862.136,59;4.858.438,28;;0,152
Castelo;ES;2017;3.376.116,88;1.932.776,34;;0,572
Colatina;ES;2017;14.394.710,41;13.122.822,36;;0,912
Conceição da Barra;ES;2017;2.817.259,32;;;0,000
Conceição do Castelo;ES;2017;366.868,80;;;0,000
Domingos Martins;ES;2017;2.478.874,17;212.184,05;;0,086
Dores do Rio Preto;ES;2017;293.244,00;;;0,000
Fundão;ES;2017;2.987.257,46;;;0,000
Governador Lindenberg;ES;2017;1.294.148,12;;;0,000
Guaçuí;ES;2017;515.000,00;0;;0,000
Guarapari;ES;2017;19.472.822,82;;;0,000
Ibatiba;ES;2017;1.107.114,24;;;0,000
Ibitirama;ES;2017;1.369.443,05;26.771,99;;0,020
Iconha;ES;2017;1.112.467,87;272.257,03;;0,245
Irupi;ES;2017;722.853,73;;;0,000
Itaguaçu;ES;2017;1.065.749,20;;;0,000
Itarana;ES;2017;1.047.746,24;24.746,11;;0,024
Iúna;ES;2017;1.324.607,25;379.523,67;;0,287
Jaguaré;ES;2017;4.233.297,56;;;0,000
Jerônimo Monteiro;ES;2017;699.058,24;;;0,000
João Neiva;ES;2017;3.004.006,61;210.415,86;;0,070
Linhares;ES;2017;35.480.223,14;1.469.242,15;;0,041
Mantenópolis;ES;2017;523.449,09;41.354,87;;0,079
Marataízes;ES;2017;14.942.493,81;629.422,14;;0,042
Marechal Floriano;ES;2017;1.230.000,00;;;0,000
Marilândia;ES;2017;1.028.283,75;;;0,000
Mimoso do Sul;ES;2017;1.920.000,00;;;0,000
Montanha;ES;2017;957.778,15;;;0,000
Mucurici;ES;2017;1.293.792,73;;;0,000
Muniz Freire;ES;2017;556.800,00;139.057,60;;0,250
Muqui;ES;2017;838.252,13;67.113,94;;0,080
Nova Venécia;ES;2017;2.927.200,00;;;0,000
Pedro Canário;ES;2017;1.811.952,49;39.323,05;;0,022
Pinheiros;ES;2017;2.143.448,97;;;0,000
Piúma;ES;2017;4.572.231,08;623.563,67;;0,136
Ponto Belo;ES;2017;360.922,71;;;0,000
Presidente Kennedy;ES;2017;1.285.153,40;;;0,000
Rio Bananal;ES;2017;1.283.317,68;109.927,09;;0,086
Rio Novo do Sul;ES;2017;805.277,43;97.329,21;;0,121
Santa Leopoldina;ES;2017;657.611,97;12.276,34;;0,019
Santa Maria de Jetibá;ES;2017;1.271.031,62;;;0,000
Santa Teresa;ES;2017;985.723,59;;;0,000
São José do Calçado;ES;2017;1.565.501,35;87.772,67;;0,056
São Mateus;ES;2017;6.316.477,96;1.811.308,90;;0,287
São Roque do Canaã;ES;2017;909.786,72;49.372,44;;0,054
Serra;ES;2017;93.849.585,69;8.820.791,59;;0,094
Vargem Alta;ES;2017;1.204.800,00;;;0,000
Venda Nova do Imigrante;ES;2017;761.802,78;555.849,68;;0,730
Vila Pavão;ES;2017;1.054.556,31;;;0,000
Vila Velha;ES;2017;23.215.149,40;19.000.719,00;;0,818
Vitória;ES;2017;79.258.922,17;33.615.004,94;;0,424
Abadia de Goiás;GO;2017;1.571.126,31;;;0,000
Acreúna;GO;2017;773.960,00;;;0,000
Água Limpa;GO;2017;485.790,00;;;0,000
Águas Lindas de Goiás;GO;2017;2.359.354,36;2.144.867,60;;0,909
Alexânia;GO;2017;4.877.099,78;;;0,000
Alto Horizonte;GO;2017;2.065.439,90;;;0,000
Alto Paraíso de Goiás;GO;2017;1.233.191,58;;;0,000
Alvorada do Norte;GO;2017;301.408,00;;;0,000
Amaralina;GO;2017;329.273,10;;;0,000
Americano do Brasil;GO;2017;162.040,00;;;0,000
Anápolis;GO;2017;47.696.185,00;20.116.351,79;;0,422
Anicuns;GO;2017;889.250,00;;;0,000
Aparecida de Goiânia;GO;2017;40.245.196,98;923.507,22;;0,023
Aporé;GO;2017;490.000,00;295.000,00;;0,602
Aragarças;GO;2017;329.273,10;;;0,000
Aragoiânia;GO;2017;329.273,10;;;0,000
Arenópolis;GO;2017;50.000,00;;;0,000
Aruanã;GO;2017;901.820,75;;;0,000
Barro Alto;GO;2017;2.008.080,00;;;0,000
Bela Vista de Goiás;GO;2017;651.856,13;;;0,000
Bom Jardim de Goiás;GO;2017;85.110,00;;;0,000
Bonfinópolis;GO;2017;196.238,00;;;0,000
Bonópolis;GO;2017;185.568,00;;;0,000
Brazabrantes;GO;2017;225.532,34;;;0,000
Britânia;GO;2017;149.888,00;;;0,000
Buriti Alegre;GO;2017;329.273,10;;;0,000
Buritinópolis;GO;2017;245.798,00;;;0,000
Cachoeira Alta;GO;2017;1.690.732,00;;;0,000
Cachoeira de Goiás;GO;2017;360.000,00;;;0,000
Caçu;GO;2017;1.713.807,20;;;0,000
Caldazinha;GO;2017;91.886,34;;;0,000
Campestre de Goiás;GO;2017;225.000,00;;;0,000
Campinaçu;GO;2017;264.040,00;;;0,000
Campinorte;GO;2017;329.273,10;;;0,000
Campo Limpo de Goiás;GO;2017;311.150,00;;;0,000
Campos Belos;GO;2017;674.800,00;;;0,000
Campos Verdes;GO;2017;55.000,01;;;0,000
Carmo do Rio Verde;GO;2017;1.886.600,00;;;0,000
Castelândia;GO;2017;838.777,89;;;0,000
Catalão;GO;2017;8.533.443,24;;;0,000
Cavalcante;GO;2017;325.000,00;;;0,000
Ceres;GO;2017;1.688.078,54;;;0,000
Cezarina;GO;2017;1.165.520,00;;;0,000
Chapadão do Céu;GO;2017;3.493.740,21;;;0,000
Cocalzinho de Goiás;GO;2017;417.489,05;;;0,000
Colinas do Sul;GO;2017;226.392,00;;;0,000
Córrego do Ouro;GO;2017;282.000,00;;;0,000
Corumbaíba;GO;2017;825.908,27;;;0,000
Cromínia;GO;2017;536.665,57;;;0,000
Davinópolis;GO;2017;279.440,00;;;0,000
Diorama;GO;2017;188.996,81;;;0,000
Doverlândia;GO;2017;177.149,31;;;0,000
Edealina;GO;2017;855.070,01;;;0,000
Edéia;GO;2017;1.383.000,00;;;0,000
Estrela do Norte;GO;2017;176.666,00;;;0,000
Faina;GO;2017;84.000,01;;;0,000
Divinópolis de Goiás;GO;2017;1.027.200,00;;;0,000
Goianápolis;GO;2017;303.588,00;;;0,000
Goianésia;GO;2017;6.311.546,46;;;0,000
Goiânia;GO;2017;224.772.173,22;;;0,000
Goianira;GO;2017;500.000,00;;;0,000
Goiás;GO;2017;2.407.800,00;;;0,000
Goiatuba;GO;2017;4.889.976,76;;;0,000
Guapó;GO;2017;329.273,10;;;0,000
Guarani de Goiás;GO;2017;152.816,48;;;0,000
Hidrolândia;GO;2017;912.027,35;;;0,000
Hidrolina;GO;2017;598.144,00;;;0,000
Iaciara;GO;2017;539.064,52;;;0,000
Inaciolândia;GO;2017;72.000,00;;;0,000
Indiara;GO;2017;353.000,00;;;0,000
