Município;Estado;Ano de Referência;FN220 - Despesa total com serviços de manejo de RSU (Antigo campo GE007);FN222 - Receita arrecadada com taxas e tarifas referentes à gestão e manejo de RSU (Antigo campo GE006);. ;DS_2017
Fronteira;MG;2015;695.767,09;;;0
Fronteira dos Vales;MG;2015;162.761,52;;;0
Frutal;MG;2015;4.076.892,00;1.148.259,69;;0,282
Glaucilândia;MG;2015;250.748,00;;;0
Goiabeira;MG;2015;415.037,19;;;0
Goianá;MG;2015;667.654,78;;;0
Gonçalves;MG;2015;112.100,00;;;0
Gonzaga;MG;2015;428.899,99;;;0
Governador Valadares;MG;2015;22.391.689,49;11.602.180,12;;0,518
Grão Mogol;MG;2015;1.001.040,00;;;0
Grupiara;MG;2015;417.830,00;;;0
Guanhães;MG;2015;1.126.200,00;369.000,00;;0,328
Guapé;MG;2015;1.171.102,97;11.264,54;;0,01
Guaraciaba;MG;2015;285.000,00;15.200,00;;0,053
Guaranésia;MG;2015;935.860,96;;;0
Guarani;MG;2015;532.353,72;69.791,73;;0,131
Guarará;MG;2015;543.672,00;18.407,25;;0,034
Guarda-Mor;MG;2015;187.335,00;2.609,00;;0,014
Guaxupé;MG;2015;4.594.127,60;1.873.470,27;;0,408
Guidoval;MG;2015;597.671,57;56.745,28;;0,095
Guimarânia;MG;2015;356.000,00;356.000,00;;1
Guiricema;MG;2015;637.272,63;;;0
Heliodora;MG;2015;404.200,00;26.000,00;;0,064
Ibertioga;MG;2015;309.759,58;0;;0
Ibiá;MG;2015;1.955.747,31;86.831,23;;0,044
Ibiraci;MG;2015;733.997,08;;;0
Ibirité;MG;2015;12.274.254,00;1.436.799,00;;0,117
Ibituruna;MG;2015;222.310,00;;;0
Igarapé;MG;2015;1.579.200,00;;;0
Igaratinga;MG;2015;198.000,00;;;0
Iguatama;MG;2015;670.907,00;96.000,00;;0,143
Ijaci;MG;2015;286.800,00;19.155,16;;0,067
Ilicínea;MG;2015;1.081.138,69;36.915,63;;0,034
Indaiabira;MG;2015;38.000,00;;;0
Indianópolis;MG;2015;656.139,00;58.066,00;;0,088
Inhaúma;MG;2015;234.779,81;3.054,92;;0,013
Inimutaba;MG;2015;198.977,24;;;0
Ipaba;MG;2015;469.970,00;;;0
Ipanema;MG;2015;885.649,55;70.855,53;;0,08
Iraí de Minas;MG;2015;1.062.384,00;45.840,21;;0,043
Itabira;MG;2015;9.755.559,97;;;0
Itabirinha;MG;2015;1.156.776,00;;;0
Itabirito;MG;2015;3.916.388,62;;;0
Itacambira;MG;2015;100.000,00;;;0
Itacarambi;MG;2015;224.260,00;;;0
Itaguara;MG;2015;628.577,72;;;0
Itaipé;MG;2015;465.000,00;;;0
Itajubá;MG;2015;8.731.036,10;1.629.509,02;;0,187
Itamarandiba;MG;2015;800.000,00;;;0
Itambé do Mato Dentro;MG;2015;313.687,85;1.711,76;;0,005
Itamogi;MG;2015;278.716,58;202.815,25;;0,728
Itamonte;MG;2015;908.684,15;0;;0
Itanhandu;MG;2015;175.000,00;65.000,00;;0,371
Itaobim;MG;2015;1.279.810,57;40.098,84;;0,031
Itapagipe;MG;2015;1.585.200,00;;;0
Itapecerica;MG;2015;539.738,98;140.233,21;;0,26
Itapeva;MG;2015;936.592,30;48.998,50;;0,052
Itaú de Minas;MG;2015;1.104.902,00;;;0
Itaúna;MG;2015;6.299.580,00;200.000,00;;0,032
Itinga;MG;2015;937.756,25;;;0
Itueta;MG;2015;190.524,20;6.153,25;;0,032
Ituiutaba;MG;2015;8.299.718,90;3.378.842,43;;0,407
Itumirim;MG;2015;75.000,00;;;0
Itutinga;MG;2015;328.477,91;;;0
Jaboticatubas;MG;2015;1.434.225,67;0;;0
Jacuí;MG;2015;165.505,86;0;;0
Jacutinga;MG;2015;988.175,94;644.375,52;;0,652
Jaguaraçu;MG;2015;769.680,24;5.645,43;;0,007
Jaíba;MG;2015;2.703.169,41;;;0
Janaúba;MG;2015;1.530.320,00;1.107.388,13;;0,724
Januária;MG;2015;548.906,09;;;0
Japaraíba;MG;2015;317.635,23;;;0
Japonvar;MG;2015;520.000,00;;;0
Jeceaba;MG;2015;417.655,61;;;0
Jequeri;MG;2015;763.342,97;7.173,24;;0,009
Jequitibá;MG;2015;101.208,00;;;0
Jequitinhonha;MG;2015;1.200.000,00;;;0
Jesuânia;MG;2015;191.880,00;16.500,00;;0,086
Joanésia;MG;2015;25.000,00;;;0
João Monlevade;MG;2015;5.050.105,58;166.738,08;;0,033
João Pinheiro;MG;2015;3.214.000,00;;;0
Jordânia;MG;2015;515.091,15;;;0
José Gonçalves de Minas;MG;2015;296.824,18;;;0
José Raydan;MG;2015;125.728,73;;;0
Josenópolis;MG;2015;84.240,00;;;0
Nova União;MG;2015;204.050,00;8.100,00;;0,04
Juiz de Fora;MG;2015;67.648.013,58;43.498.004,61;;0,643
Juramento;MG;2015;191.680,00;;;0
Juruaia;MG;2015;524.512,97;;;0
Lagamar;MG;2015;718.391,52;;;0
Lagoa da Prata;MG;2015;4.096.855,14;;;0
Lagoa dos Patos;MG;2015;153.000,00;;;0
Lagoa Dourada;MG;2015;328.620,20;;;0
Lagoa Formosa;MG;2015;610.646,38;138.007,78;;0,226
Lagoa Grande;MG;2015;354.761,82;;;0
Lagoa Santa;MG;2015;3.440.712,00;2.572.202,00;;0,748
Lajinha;MG;2015;693.520,00;;;0
Lambari;MG;2015;707.094,00;0;;0
Lamim;MG;2015;40.000,00;;;0
Laranjal;MG;2015;397.597,00;;;0
Lavras;MG;2015;7.422.754,59;;;0
Leme do Prado;MG;2015;165.105,59;0;;0
Leopoldina;MG;2015;3.045.584,39;765.984,27;;0,252
Liberdade;MG;2015;350.820,00;24.264,68;;0,069
Limeira do Oeste;MG;2015;1.169.065,21;;;0
Luisburgo;MG;2015;160.160,00;;;0
Luminárias;MG;2015;213.576,39;;;0
Luz;MG;2015;1.033.959,88;281.405,20;;0,272
Machacalis;MG;2015;601.920,00;;;0
Machado;MG;2015;1.873.000,00;;;0
Madre de Deus de Minas;MG;2015;431.401,41;;;0
Malacacheta;MG;2015;545.767,16;70.369,65;;0,129
Mamonas;MG;2015;220.000,00;;;0
Manga;MG;2015;1.773.315,58;;;0
Manhuaçu;MG;2015;6.953.902,30;;;0
Maravilhas;MG;2015;632.917,67;;;0
Maria da Fé;MG;2015;168.000,00;;;0
Mariana;MG;2015;9.896.426,70;596.862,33;;0,06
Marilac;MG;2015;304.818,00;7.500,00;;0,025
Mário Campos;MG;2015;1.410.036,84;87.170,31;;0,062
Maripá de Minas;MG;2015;267.594,76;3.350,15;;0,013
Marmelópolis;MG;2015;149.366,41;4.158,99;;0,028
Mata Verde;MG;2015;478.467,24;;;0
Materlândia;MG;2015;350.880,00;;;0
Mateus Leme;MG;2015;384.000,00;;;0
Matias Barbosa;MG;2015;1.115.550,41;1.421.777,74;;1,275
Matozinhos;MG;2015;1.666.325,48;237.706,01;;0,143
Matutina;MG;2015;529.369,97;9.062,00;;0,017
Medeiros;MG;2015;245.483,40;;;0
Mercês;MG;2015;352.709,99;11.536,94;;0,033
Minduri;MG;2015;265.500,00;;;0
Miravânia;MG;2015;334.710,00;;;0
Moeda;MG;2015;135.837,60;;;0
Moema;MG;2015;436.698,32;;;0
Montalvânia;MG;2015;185.200,00;16.170,21;;0,087
Monte Azul;MG;2015;1.647.539,70;;;0
Monte Carmelo;MG;2015;1.825.195,00;;;0
Monte Formoso;MG;2015;127.140,00;;;0
Monte Santo de Minas;MG;2015;531.000,00;;;0
Montes Claros;MG;2015;11.782.584,00;5.428.375,24;;0,461
Monte Sião;MG;2015;559.200,00;;;0
Montezuma;MG;2015;241.200,00;;;0
Morada Nova de Minas;MG;2015;88.219,00;;;0
Morro do Pilar;MG;2015;46.000,00;;;0
Muriaé;MG;2015;9.251.137,18;6.733.472,15;;0,728
Mutum;MG;2015;1.584.000,00;185.500,00;;0,117
Nanuque;MG;2015;4.752.101,50;;;0
Naque;MG;2015;80.560,00;;;0
Natércia;MG;2015;78.000,00;;;0
Nazareno;MG;2015;660.000,00;22.009,50;;0,033
Ninheira;MG;2015;304.500,00;;;0
Nova Lima;MG;2015;16.087.140,89;3.223.392,52;;0,2
Nova Módica;MG;2015;322.036,05;;;0
Nova Ponte;MG;2015;781.399,39;189.504,79;;0,243
Nova Porteirinha;MG;2015;417.590,00;2.550,00;;0,006
Novo Cruzeiro;MG;2015;765.000,00;;;0
Olaria;MG;2015;198.444,89;;;0
Olhos-D ÁGUA;MG;2015;503.006,15;;;0
Olímpio Noronha;MG;2015;111.054,97;16.653,44;;0,15
Oliveira;MG;2015;887.969,67;;;0
Onça de Pitangui;MG;2015;122.992,58;3.179,69;;0,026
Ouro Branco;MG;2015;5.421.932,90;68.952,37;;0,013
Ouro Preto;MG;2015;12.000.000,00;1.552.539,55;;0,129
Padre Paraíso;MG;2015;1.165.504,68;;;0
Pains;MG;2015;687.370,09;39.609,86;;0,058
Pai Pedro;MG;2015;259.787,16;;;0
Palma;MG;2015;78.200,00;78.200,00;;1
Palmópolis;MG;2015;205.000,00;;;0
Paracatu;MG;2015;3.000.463,00;;;0
Pará de Minas;MG;2015;8.447.985,72;4.938.867,90;;0,585
Paraisópolis;MG;2015;812.029,28;542.171,91;;0,668
Paraopeba;MG;2015;2.150.000,00;;;0
Passa Quatro;MG;2015;308.482,33;;;0
Passa Tempo;MG;2015;386.680,83;28.691,71;;0,074
Passos;MG;2015;9.547.202,79;;;0
Patis;MG;2015;303.180,00;;;0
Patos de Minas;MG;2015;9.957.515,87;2.909.407,91;;0,292
Patrocínio;MG;2015;3.003.677,51;;;0
Patrocínio do Muriaé;MG;2015;655.776,92;5.931,27;;0,009
Paulistas;MG;2015;29.030,00;;;0
Pavão;MG;2015;223.200,00;;;0
Peçanha;MG;2015;909.839,18;17.035,91;;0,019
Pedra Azul;MG;2015;421.092,12;2.855,59;;0,007
Pedra Bonita;MG;2015;542.019,45;;;0
Pedralva;MG;2015;433.004,90;35.830,62;;0,083
Pedras de Maria da Cruz;MG;2015;433.007,10;;;0
Pedrinópolis;MG;2015;804.580,07;;;0
Pedro Leopoldo;MG;2015;3.263.000,00;;;0
Pequeri;MG;2015;72.800,00;;;0
Pequi;MG;2015;392.853,66;27.362,30;;0,07
Perdigão;MG;2015;931.010,10;;;0
Perdizes;MG;2015;1.247.967,00;;;0
Perdões;MG;2015;296.880,00;;;0
Pescador;MG;2015;327.360,00;;;0
Piedade do Rio Grande;MG;2015;223.785,08;;;0
Piedade dos Gerais;MG;2015;289.686,57;;;0
Pimenta;MG;2015;555.047,64;48.361,63;;0,087
Pingo-D ÁGUA;MG;2015;398.491,00;;;0
Piracema;MG;2015;261.960,12;37.070,33;;0,142
Pirajuba;MG;2015;459.414,53;;;0
Piranga;MG;2015;694.000,00;215.769,95;;0,311
Piranguçu;MG;2015;167.568,47;960;;0,006
Piranguinho;MG;2015;365.198,55;;;0
Pirapetinga;MG;2015;1.696.234,95;;;0
Pirapora;MG;2015;2.656.084,56;584.731,54;;0,22
Pitangui;MG;2015;1.033.924,62;81.752,64;;0,079
Piumhi;MG;2015;1.197.616,38;510.781,48;;0,426
Planura;MG;2015;770.000,00;;;0
Poço Fundo;MG;2015;286.315,87;;;0
Poços de Caldas;MG;2015;9.036.769,30;8.850.000,00;;0,979
Pocrane;MG;2015;549.183,00;;;0
Pompéu;MG;2015;2.212.875,20;466.742,16;;0,211
Ponte Nova;MG;2015;5.788.598,96;1.736.679,17;;0,3
Ponto Chique;MG;2015;642.215,80;;;0
Porteirinha;MG;2015;1.732.615,00;;;0
Poté;MG;2015;501.420,73;0;;0
Prados;MG;2015;499.639,46;;;0
Prata;MG;2015;2.928.000,00;;;0
Pratápolis;MG;2015;1.003.123,50;96.565,90;;0,096
Pratinha;MG;2015;202.625,38;;;0
Presidente Bernardes;MG;2015;186.012,76;18.000,00;;0,097
Presidente Juscelino;MG;2015;317.148,56;;;0
Presidente Kubitschek;MG;2015;64.548,00;5.080,86;;0,079
Presidente Olegário;MG;2015;441.031,23;15.512,72;;0,035
Prudente de Morais;MG;2015;770.875,25;;;0
Quartel Geral;MG;2015;58.000,00;10.000,00;;0,172
Raposos;MG;2015;353.000,00;;;0
Raul Soares;MG;2015;707.217,20;101.408,80;;0,143
Resende Costa;MG;2015;900.000,00;0;;0
Resplendor;MG;2015;1.086.418,67;;;0
Ressaquinha;MG;2015;332.781,43;;;0
Riacho dos Machados;MG;2015;502.080,00;4.800,00;;0,01
Ribeirão Vermelho;MG;2015;129.253,22;;;0
Rio Casca;MG;2015;703.362,45;;;0
Rio Doce;MG;2015;315.841,54;;;0
Rio do Prado;MG;2015;481.968,00;;;0
Rio Espera;MG;2015;438.944,00;;;0
Rio Manso;MG;2015;202.350,20;20.202,24;;0,1
Rio Pardo de Minas;MG;2015;1.181.094,00;;;0
Rio Piracicaba;MG;2015;491.762,54;;;0
Rio Pomba;MG;2015;1.529.155,82;63.027,82;;0,041
Rochedo de Minas;MG;2015;179.217,52;;;0
Rodeiro;MG;2015;418.193,95;60.883,29;;0,146
Rosário da Limeira;MG;2015;583.440,00;;;0
Rubelita;MG;2015;302.592,00;;;0
Sabará;MG;2015;4.317.636,56;1.314.647,95;;0,304
Sabinópolis;MG;2015;788.841,88;;;0
Sacramento;MG;2015;1.500.000,00;500.000,00;;0,333
Salinas;MG;2015;1.358.491,07;178.000,00;;0,131
Santa Cruz de Salinas;MG;2015;240.128,00;;;0
Santa Cruz do Escalvado;MG;2015;511.600,00;2.167,00;;0,004
Santa Efigênia de Minas;MG;2015;678.487,48;;;0
Santa Juliana;MG;2015;420.000,00;;;0
Santa Luzia;MG;2015;11.852.715,53;6.349.979,54;;0,536
Santa Margarida;MG;2015;230.000,00;;;0
Santa Maria de Itabira;MG;2015;856.352,18;;;0
Santa Maria do Suaçuí;MG;2015;200.000,00;;;0
Santana do Deserto;MG;2015;535.890,00;;;0
Santana do Garambéu;MG;2015;82.602,68;;;0
Santana do Jacaré;MG;2015;340.960,00;;;0
Santana do Paraíso;MG;2015;2.618.844,90;;;0
Santana dos Montes;MG;2015;36.000,00;;;0
Santa Rita de Caldas;MG;2015;713.824,04;154.127,40;;0,216
Santa Rita de Jacutinga;MG;2015;333.718,87;26.190,00;;0,078
Santa Rita do Sapucaí;MG;2015;1.430.789,29;;;0
Santa Vitória;MG;2015;2.419.855,80;;;0
Santo Antônio do Amparo;MG;2015;669.347,01;;;0
Santo Antônio do Aventureiro;MG;2015;172.146,49;;;0
Santo Antônio do Itambé;MG;2015;251.022,77;;;0
Santo Antônio do Monte;MG;2015;609.912,98;0;;0
Santo Antônio do Retiro;MG;2015;182.000,00;;;0
Santo Antônio do Rio Abaixo;MG;2015;310.423,50;;;0
Santos Dumont;MG;2015;800.984,34;;;0
São Brás do Suaçuí;MG;2015;216.202,00;;;0
São Domingos do Prata;MG;2015;941.504,54;179.524,03;;0,191
São Francisco;MG;2015;1.749.284,32;124.845,63;;0,071
São Francisco de Paula;MG;2015;141.657,44;;;0
São Francisco do Glória;MG;2015;226.412,77;17.950,23;;0,079
São Geraldo;MG;2015;710.000,00;;;0
São Geraldo da Piedade;MG;2015;378.140,68;;;0
São Geraldo do Baixio;MG;2015;398.068,00;;;0
São Gonçalo do Abaeté;MG;2015;159.015,00;;;0
São Gonçalo do Pará;MG;2015;340.216,77;97.712,51;;0,287
São Gonçalo do Rio Abaixo;MG;2015;1.446.627,00;;;0
São Gonçalo do Sapucaí;MG;2015;540.258,28;67.314,85;;0,125
São Gotardo;MG;2015;1.234.008,00;0;;0
São João Batista do Glória;MG;2015;520.192,15;78.794,15;;0,151
São João da Mata;MG;2015;100.827,74;6.611,00;;0,066
São João del Rei;MG;2015;3.013.685,01;0;;0
São João do Manhuaçu;MG;2015;475.484,37;;;0
São João do Manteninha;MG;2015;202.757,32;;;0
São João do Pacuí;MG;2015;309.022,00;;;0
São João Evangelista;MG;2015;130.000,00;;;0
São João Nepomuceno;MG;2015;2.254.024,15;52.290,35;;0,023
São Joaquim de Bicas;MG;2015;2.592.428,89;;;0
São José da Safira;MG;2015;360.000,00;;;0
São José da Varginha;MG;2015;158.354,75;;;0
São José do Divino;MG;2015;326.292,31;;;0
São José do Goiabal;MG;2015;186.957,00;;;0
São José do Jacuri;MG;2015;556.050,00;;;0
São Lourenço;MG;2015;4.962.236,09;3.659.181,81;;0,737
São Pedro da União;MG;2015;162.756,10;25.921,01;;0,159
São Pedro do Suaçuí;MG;2015;60.000,00;;;0
São Romão;MG;2015;420.000,00;;;0
São Roque de Minas;MG;2015;168.148,00;0;;0
São Sebastião do Maranhão;MG;2015;70.000,00;;;0
São Sebastião do Oeste;MG;2015;165.000,00;;;0
São Sebastião do Paraíso;MG;2015;2.378.846,00;;;0
São Sebastião do Rio Preto;MG;2015;176.641,56;;;0
São Sebastião do Rio Verde;MG;2015;151.420,00;;;0
São Tiago;MG;2015;889.728,95;15.000,00;;0,017
São Tomás de Aquino;MG;2015;349.131,04;71.563,18;;0,205
São Thomé das Letras;MG;2015;356.792,00;;;0
São Vicente de Minas;MG;2015;468.218,88;19.791,37;;0,042
Sapucaí-Mirim;MG;2015;230.000,00;33.000,00;;0,143
Sardoá;MG;2015;510.000,00;;;0
Sarzedo;MG;2015;2.643.696,10;183.612,00;;0,069
Sem-Peixe;MG;2015;121.750,00;;;0
Senador Amaral;MG;2015;124.095,57;23.648,74;;0,191
Senador Firmino;MG;2015;750.634,41;15.125,00;;0,02
Senador Modestino Gonçalves;MG;2015;239.475,70;;;0
Senhora de Oliveira;MG;2015;250.076,46;6.646,02;;0,027
Senhora dos Remédios;MG;2015;341.275,42;;;0
Sericita;MG;2015;840.652,18;;;0
Seritinga;MG;2015;168.491,83;3.489,81;;0,021
Serra Azul de Minas;MG;2015;282.960,00;;;0
Serra do Salitre;MG;2015;300.000,00;;;0
Serrania;MG;2015;333.824,40;9.930,31;;0,03
Serranópolis de Minas;MG;2015;250.931,42;7.700,00;;0,031
Serro;MG;2015;408.873,54;28.205,18;;0,069
Sete Lagoas;MG;2015;16.884.154,40;;;0
Simão Pereira;MG;2015;457.125,14;1.560,00;;0,003
Simonésia;MG;2015;1.032.928,99;;;0
Tabuleiro;MG;2015;248.710,00;12.006,35;;0,048
Taiobeiras;MG;2015;2.250.000,00;;;0
Taparuba;MG;2015;23.148,00;;;0
Tarumirim;MG;2015;793.870,00;;;0
Teófilo Otoni;MG;2015;6.356.960,70;2.103.146,17;;0,331
Timóteo;MG;2015;11.874.720,00;1.987.000,00;;0,167
Tiradentes;MG;2015;242.179,64;3.132,00;;0,013
Tiros;MG;2015;337.996,40;62.819,55;;0,186
Tocantins;MG;2015;1.368.270,00;;;0
Tocos do Moji;MG;2015;122.362,89;34.335,22;;0,281
Tombos;MG;2015;1.030.759,60;38.909,63;;0,038
Três Corações;MG;2015;2.328.973,84;1.800.000,00;;0,773
Três Marias;MG;2015;1.577.434,66;31.637,43;;0,02
Três Pontas;MG;2015;1.403.678,37;;;0
Tumiritinga;MG;2015;400.000,00;;;0
Tupaciguara;MG;2015;860.134,36;;;0
Turmalina;MG;2015;177.172,32;;;0
Turvolândia;MG;2015;609.614,75;58.812,12;;0,096
Ubá;MG;2015;10.411.969,76;;;0
Uberaba;MG;2015;26.328.587,55;21.800.564,82;;0,828
Uberlândia;MG;2015;83.431.063,34;13.652.266,44;;0,164
Umburatiba;MG;2015;299.005,23;;;0
Unaí;MG;2015;3.929.721,56;320.000,00;;0,081
União de Minas;MG;2015;472.953,40;19.397,30;;0,041
Uruana de Minas;MG;2015;40.000,00;28.626,17;;0,716
Urucânia;MG;2015;105.210,18;;;0
Vargem Alegre;MG;2015;270.012,00;;;0
Varginha;MG;2015;4.630.056,00;817.923,05;;0,177
Várzea da Palma;MG;2015;2.619.286,05;;;0
Verdelândia;MG;2015;433.944,40;;;0
Vermelho Novo;MG;2015;289.001,88;;;0
Vespasiano;MG;2015;2.445.249,00;98.675,00;;0,04
Viçosa;MG;2015;4.477.531,43;4.364.479,11;;0,975
Vieiras;MG;2015;121.792,41;;;0
Virginópolis;MG;2015;638.300,00;;;0
Virgolândia;MG;2015;686.185,98;;;0
Visconde do Rio Branco;MG;2015;1.440.000,00;;;0
Volta Grande;MG;2015;576.485,28;;;0
Angra dos Reis;RJ;2015;16.991.243,34;;;0
Araruama;RJ;2015;12.350.793,63;130.000,00;;0,011
Areal;RJ;2015;831.685,00;;;0
Arraial do Cabo;RJ;2015;8.099.187,92;;;0
Barra do Piraí;RJ;2015;7.808.878,80;3.058.161,36;;0,392
Barra Mansa;RJ;2015;8.547.521,82;;;0
Bom Jardim;RJ;2015;7.196.000,00;644.896,70;;0,09
Bom Jesus do Itabapoana;RJ;2015;5.919.327,62;0;;0
Cambuci;RJ;2015;715.374,21;;;0
Comendador Levy Gasparian;RJ;2015;1.733.542,00;;;0
Campos dos Goytacazes;RJ;2015;63.226.334,02;4.753.342,77;;0,075
Cantagalo;RJ;2015;1.624.382,06;225.039,43;;0,139
Casimiro de Abreu;RJ;2015;11.761.080,62;359.269,24;;0,031
Conceição de Macabu;RJ;2015;2.064.921,41;;;0
Cordeiro;RJ;2015;3.416.684,62;;;0
Duas Barras;RJ;2015;1.256.525,40;145.217,08;;0,116
Duque de Caxias;RJ;2015;92.861.910,36;10.125.288,82;;0,109
Engenheiro Paulo de Frontin;RJ;2015;2.881.688,32;;;0
Iguaba Grande;RJ;2015;4.435.850,53;1.520.301,76;;0,343
Itaboraí;RJ;2015;28.815.514,78;2.995.585,70;;0,104
Italva;RJ;2015;136.000,00;250.000,00;;1,838
Itaperuna;RJ;2015;9.205.743,14;;;0
Japeri;RJ;2015;8.343.653,35;476.347,66;;0,057
Laje do Muriaé;RJ;2015;1.591.970,71;;;0
Macuco;RJ;2015;1.784.296,36;;;0
Mangaratiba;RJ;2015;20.501.017,54;2.697.282,48;;0,132
Maricá;RJ;2015;20.948.400,88;4.003.904,95;;0,191
Mendes;RJ;2015;2.247.780,95;120.870,65;;0,054
Mesquita;RJ;2015;10.169.786,61;2.480.474,45;;0,244
Miguel Pereira;RJ;2015;300.000,00;;;0
Miracema;RJ;2015;1.833.000,00;;;0
Natividade;RJ;2015;2.704.110,48;;;0
Nilópolis;RJ;2015;13.662.014,00;;;0
Niterói;RJ;2015;204.638.162,57;204.638.162,57;;1
Nova Friburgo;RJ;2015;15.579.536,00;;;0
Nova Iguaçu;RJ;2015;60.902.802,27;;;0
Paty do Alferes;RJ;2015;1.471.500,00;203.902,81;;0,139
Petrópolis;RJ;2015;36.324.021,29;18.053.675,52;;0,497
Pinheiral;RJ;2015;1.201.635,60;;;0
Piraí;RJ;2015;4.279.624,11;523.273,06;;0,122
Porciúncula;RJ;2015;259.135,00;;;0
Porto Real;RJ;2015;4.703.500,00;;;0
Quatis;RJ;2015;2.256.910,41;0;;0
Queimados;RJ;2015;10.934.948,18;;;0
Resende;RJ;2015;12.502.510,09;;;0
Rio Claro;RJ;2015;3.393.512,90;285.749,83;;0,084
Rio das Flores;RJ;2015;1.313.958,41;0;;0
Rio das Ostras;RJ;2015;17.095.980,38;0;;0
Rio de Janeiro;RJ;2015;1.713.667.000,40;1.713.666.776,65;;1
Santa Maria Madalena;RJ;2015;2.541.405,82;97.752,08;;0,038
São Francisco de Itabapoana;RJ;2015;2.760.000,00;;;0
São Gonçalo;RJ;2015;59.288.385,48;18.619.542,12;;0,314
São João de Meriti;RJ;2015;59.801.550,23;;;0
São José do Vale do Rio Preto;RJ;2015;774.085,77;;;0
São Pedro da Aldeia;RJ;2015;9.581.295,78;1.663.046,22;;0,174
Sumidouro;RJ;2015;1.588.080,00;18.983,03;;0,012
Tanguá;RJ;2015;2.923.502,51;149.968,97;;0,051
Três Rios;RJ;2015;7.072.210,50;265.703,57;;0,038
Valença;RJ;2015;10.033.116,35;;;0
Vassouras;RJ;2015;2.315.943,74;;;0
Volta Redonda;RJ;2015;33.482.802,30;;;0
Adamantina;SP;2015;1.363.898,14;1.597.837,16;;1,172
Adolfo;SP;2015;39.680,00;;;0
Aguaí;SP;2015;384.347,16;179.860,68;;0,468
Águas da Prata;SP;2015;849.772,35;405.718,91;;0,477
Águas de Lindóia;SP;2015;1.432.166,78;;;0
Águas de Santa Bárbara;SP;2015;636.363,59;;;0
Águas de São Pedro;SP;2015;489.142,36;;;0
Alambari;SP;2015;159.280,00;;;0
Alfredo Marcondes;SP;2015;254.880,00;;;0
Altair;SP;2015;285.801,31;11.800,05;;0,041
Altinópolis;SP;2015;1.707.031,09;212.090,97;;0,124
Alto Alegre;SP;2015;;;;#DIV/0!
Alumínio;SP;2015;2.578.000,00;614.652,32;;0,238
Álvares Florence;SP;2015;493.898,31;;;0
Álvares Machado;SP;2015;1.021.108,09;599.177,96;;0,587
Álvaro de Carvalho;SP;2015;651.470,83;15.837,19;;0,024
Alvinlândia;SP;2015;311.303,59;11.153,37;;0,036
Americana;SP;2015;14.581.665,39;7.006.885,67;;0,481
Américo Brasiliense;SP;2015;1.792.604,17;1.792.604,17;;1
Américo de Campos;SP;2015;169.572,03;59.936,67;;0,353
Amparo;SP;2015;7.607.142,27;;;0
Angatuba;SP;2015;1.027.531,05;;;0
Anhembi;SP;2015;299.748,55;;;0
Anhumas;SP;2015;112.717,32;12.461,37;;0,111
Aparecida;SP;2015;1.688.577,96;2.454.073,07;;1,453
Aparecida D Oeste;SP;2015;155.233,89;77.096,23;;0,497
Apiaí;SP;2015;978.315,72;388.918,99;;0,398
Araçatuba;SP;2015;8.986.071,03;14.059.021,42;;1,565
Araçoiaba da Serra;SP;2015;2.396.170,17;;;0
Arandu;SP;2015;1.154.297,50;113.049,14;;0,098
Araraquara;SP;2015;23.562.146,96;10.050.269,34;;0,427
Araras;SP;2015;16.315.895,65;;;0
Arco-Íris;SP;2015;115.504,62;46.180,36;;0,4
Arealva;SP;2015;216.965,43;;;0
Areias;SP;2015;115.800,00;0;;0
Artur Nogueira;SP;2015;3.939.103,63;2.460.927,87;;0,625
Arujá;SP;2015;8.237.884,30;;;0
Aspásia;SP;2015;378.878,82;17.324,81;;0,046
Assis;SP;2015;9.549.639,00;;;0
Atibaia;SP;2015;18.423.949,37;10.298.490,75;;0,559
Auriflama;SP;2015;395.055,00;0;;0
Avanhandava;SP;2015;716.415,84;267.609,82;;0,374
Avaré;SP;2015;9.755.497,90;2.209.226,33;;0,226
Bady Bassitt;SP;2015;1.449.442,41;;;0
Balbinos;SP;2015;363.968,45;;;0
Bálsamo;SP;2015;799.500,00;169.709,59;;0,212
Barão de Antonina;SP;2015;310.875,00;;;0
Barbosa;SP;2015;193.295,40;36.826,30;;0,191
Bariri;SP;2015;586.080,00;;;0
Barra Bonita;SP;2015;1.600.000,00;600.000,00;;0,375
Barra do Chapéu;SP;2015;189.200,00;24.672,00;;0,13
Barretos;SP;2015;6.534.995,36;;;0
Barrinha;SP;2015;438.194,95;;;0
Barueri;SP;2015;43.063.950,48;;;0
Bastos;SP;2015;1.459.240,52;;;0
Bauru;SP;2015;25.271.139,00;;;0
Bebedouro;SP;2015;4.986.686,86;;;0
Bento de Abreu;SP;2015;443.466,25;;;0
Bernardino de Campos;SP;2015;120.000,00;;;0
Bertioga;SP;2015;17.427.315,99;360.437,60;;0,021
Bilac;SP;2015;340.705,36;231.238,03;;0,679
Birigui;SP;2015;1.640.024,76;;;0
Bocaina;SP;2015;516.666,64;;;0
Bofete;SP;2015;301.200,00;25.780,00;;0,086
Boituva;SP;2015;8.362.492,56;4.585.107,33;;0,548
Bom Jesus dos Perdões;SP;2015;1.718.066,95;825.960,00;;0,481
Bom Sucesso de Itararé;SP;2015;90.272,00;18.720,00;;0,207
Boracéia;SP;2015;255.000,00;;;0
Borborema;SP;2015;500.388,09;198.261,73;;0,396
