Município;Estado;Ano de Referência;FN220 - Despesa total com serviços de manejo de RSU (Antigo campo GE007);FN222 - Receita arrecadada com taxas e tarifas referentes à gestão e manejo de RSU (Antigo campo GE006);. ; DS_2016 
Santo André;SP;2014;84.300.625,26;56.848.607,56;;0,674
Santo Antônio da Alegria;SP;2014;168.292,00;;;0,000
Santo Antônio de Posse;SP;2014;;;;0,000
Santo Antônio do Aracanguá;SP;2014;;;;0,000
Santo Antônio do Jardim;SP;2014;;;;0,000
Santo Antônio do Pinhal;SP;2014;;30.164,28;;0,000
Santo Expedito;SP;2014;112.004,00;;;0,000
Santópolis do Aguapeí;SP;2014;117.272,95;39.534,00;;0,337
Santos;SP;2014;48.254.763,00;39.976.564,00;;0,828
São Bento do Sapucaí;SP;2014;767.600,00;;;0,000
São Bernardo do Campo;SP;2014;;56.571.953,96;;0,000
São Caetano do Sul;SP;2014;;38.296.683,99;;0,000
São Carlos;SP;2014;12.050.685,00;;;0,000
São Francisco;SP;2014;;;;0,000
São João da Boa Vista;SP;2014;5.912.656,55;;;0,000
São João de Iracema;SP;2014;;;;0,000
São João do Pau d Alho;SP;2014;;;;0,000
São Joaquim da Barra;SP;2014;5.815.655,26;;;0,000
São José da Bela Vista;SP;2014;;;;0,000
São José do Barreiro;SP;2014;44.241,49;;;0,000
São José do Rio Pardo;SP;2014;;;;0,000
São José do Rio Preto;SP;2014;34.989.334,16;;;0,000
São José dos Campos;SP;2014;;8.077.130,77;;0,000
São Lourenço da Serra;SP;2014;1.535.184,41;119.909,00;;0,078
São Luís do Paraitinga;SP;2014;;;;0,000
São Manuel;SP;2014;;;;0,000
São Miguel Arcanjo;SP;2014;;180.000,00;;0,000
São Paulo;SP;2014;1.433.928.308,04;;;0,000
São Pedro do Turvo;SP;2014;;;;0,000
São Roque;SP;2014;5.211.675,79;2.013.792,97;;0,386
São Sebastião;SP;2014;25.709.161,12;14.973.441,70;;0,582
São Sebastião da Grama;SP;2014;;;;0,000
São Simão;SP;2014;956.626,53;;;0,000
São Vicente;SP;2014;;;;0,000
Sarapuí;SP;2014;;;;0,000
Sebastianópolis do Sul;SP;2014;340.702,26;;;0,000
Serra Azul;SP;2014;215.584,00;;;0,000
Serra Negra;SP;2014;1.613.392,20;;;0,000
Sertãozinho;SP;2014;17.290.184,22;8.124.896,53;;0,470
Sete Barras;SP;2014;1.311.408,00;;;0,000
Severínia;SP;2014;1.454.760,42;0;;0,000
Silveiras;SP;2014;;;;0,000
Socorro;SP;2014;2.186.839,91;;;0,000
Sorocaba;SP;2014;56.232.942,73;39.663.502,74;;0,705
Sud Mennucci;SP;2014;962.079,47;;;0,000
Sumaré;SP;2014;7.021.876,54;;;0,000
Suzano;SP;2014;;;;0,000
Suzanápolis;SP;2014;333.818,93;17.610,11;;0,053
Tabapuã;SP;2014;237.727,48;203.245,09;;0,855
Tabatinga;SP;2014;;19.337,00;;0,000
Taboão da Serra;SP;2014;26.333.787,16;11.000.000,00;;0,418
Taciba;SP;2014;;;;0,000
Taguaí;SP;2014;265.709,71;;;0,000
Taiaçu;SP;2014;83.235,36;20.832,38;;0,250
Taiúva;SP;2014;;;;0,000
Tambaú;SP;2014;948.179,88;;;0,000
Tanabi;SP;2014;;;;0,000
Tapiraí;SP;2014;;65.165,38;;0,000
Tapiratiba;SP;2014;;201.203,75;;0,000
Taquaral;SP;2014;;20.000,00;;0,000
Taquaritinga;SP;2014;2.219.605,10;637.049,27;;0,287
Taquarituba;SP;2014;;;;0,000
Taquarivaí;SP;2014;254.731,07;5.792,11;;0,023
Tarabai;SP;2014;;;;0,000
Tarumã;SP;2014;827.727,07;;;0,000
Tatuí;SP;2014;;;;0,000
Taubaté;SP;2014;26.998.089,78;;;0,000
Tejupá;SP;2014;178.065,44;;;0,000
Teodoro Sampaio;SP;2014;2.464.978,54;;;0,000
Terra Roxa;SP;2014;712.760,00;500.000,00;;0,701
Tietê;SP;2014;5.330.553,27;91.995,43;;0,017
Timburi;SP;2014;503.230,00;;;0,000
Torre de Pedra;SP;2014;184.760,31;19.614,52;;0,106
Torrinha;SP;2014;;702.596,93;;0,000
Trabiju;SP;2014;;9.000,00;;0,000
Tremembé;SP;2014;1.069.396,03;330.750,00;;0,309
Três Fronteiras;SP;2014;257.520,00;32.000,00;;0,124
Tupi Paulista;SP;2014;;214.706,93;;0,000
Turiúba;SP;2014;143.978,68;49.831,89;;0,346
Turmalina;SP;2014;107.389,83;0;;0,000
Ubarana;SP;2014;;;;0,000
Ubatuba;SP;2014;5.874.850,20;10.933.381,00;;1,861
Ubirajara;SP;2014;;;;0,000
União Paulista;SP;2014;;;;0,000
Urânia;SP;2014;470.080,44;51.973,63;;0,111
Uru;SP;2014;384.000,21;;;0,000
Urupês;SP;2014;;;;0,000
Valentim Gentil;SP;2014;;;;0,000
Valinhos;SP;2014;18.421.310,59;9.569.265,97;;0,519
Valparaíso;SP;2014;1.093.800,00;6.653,39;;0,006
Vargem;SP;2014;376.404,67;56.038,63;;0,149
Vargem Grande do Sul;SP;2014;;;;0,000
Vargem Grande Paulista;SP;2014;;;;0,000
Várzea Paulista;SP;2014;8.608.531,15;1.819.947,90;;0,211
Vera Cruz;SP;2014;;;;0,000
Vinhedo;SP;2014;;5.493.218,53;;0,000
Viradouro;SP;2014;;441.591,98;;0,000
Vista Alegre do Alto;SP;2014;90.287,50;;;0,000
Vitória Brasil;SP;2014;114.138,42;38.868,34;;0,341
Votorantim;SP;2014;6.616.598,09;4.112.812,23;;0,622
Votuporanga;SP;2014;8.200.517,56;;;0,000
Zacarias;SP;2014;;;;0,000
Chavantes;SP;2014;;;;0,000
Estiva Gerbi;SP;2014;;427.298,00;;0,000
---;---;---;7.195.575.361,17;3.451.150.983,90;;0,480
Abatiá;PR;2014;;;;0,000
Adrianópolis;PR;2014;;;;0,000
Almirante Tamandaré;PR;2014;3.588.120,75;4.023.817,31;;1,121
Altônia;PR;2014;;218.589,07;;0,000
Alto Paraná;PR;2014;447.583,10;141.632,14;;0,316
Alto Piquiri;PR;2014;;56.850,82;;0,000
Amaporã;PR;2014;;19.487,89;;0,000
Ampére;PR;2014;1.118.459,17;222.904,49;;0,199
Anahy;PR;2014;;23.000,00;;0,000
Andirá;PR;2014;2.255.823,80;431.739,58;;0,191
Arapongas;PR;2014;10.263.706,61;5.181.641,48;;0,505
Arapoti;PR;2014;795.057,46;413.416,12;;0,520
Arapuã;PR;2014;100.720,00;12.720,00;;0,126
Araruna;PR;2014;225.137,32;146.741,25;;0,652
Araucária;PR;2014;12.521.696,10;2.742.638,07;;0,219
Ariranha do Ivaí;PR;2014;;6.594,30;;0,000
Assaí;PR;2014;845.826,48;627.253,86;;0,742
Assis Chateaubriand;PR;2014;;;;0,000
Astorga;PR;2014;2.166.736,45;678.721,22;;0,313
Atalaia;PR;2014;;33.049,00;;0,000
Balsa Nova;PR;2014;360.000,00;;;0,000
Bandeirantes;PR;2014;1.072.368,76;828.723,52;;0,773
Barbosa Ferraz;PR;2014;;;;0,000
Barra do Jacaré;PR;2014;;4.394,81;;0,000
Bela Vista da Caroba;PR;2014;;15.329,17;;0,000
Bela Vista do Paraíso;PR;2014;464.711,00;200.981,00;;0,432
Bituruna;PR;2014;;;;0,000
Boa Esperança;PR;2014;688.320,00;71.399,89;;0,104
Boa Esperança do Iguaçu;PR;2014;289.515,00;3.751,49;;0,013
Boa Ventura de São Roque;PR;2014;130.000,00;;;0,000
Boa Vista da Aparecida;PR;2014;575.129,97;0;;0,000
Bom Jesus do Sul;PR;2014;140.862,18;23.481,20;;0,167
Bom Sucesso;PR;2014;;;;0,000
Bom Sucesso do Sul;PR;2014;216.676,08;120.008,58;;0,554
Borrazópolis;PR;2014;596.162,88;90.206,06;;0,151
Brasilândia do Sul;PR;2014;;17.083,04;;0,000
Cafeara;PR;2014;263.696,11;;;0,000
Cafelândia;PR;2014;2.296.983,33;397.004,51;;0,173
Cafezal do Sul;PR;2014;210.143,81;40.272,64;;0,192
Califórnia;PR;2014;;38.452,22;;0,000
Cambará;PR;2014;691.861,25;115.809,80;;0,167
Cambé;PR;2014;7.231.368,71;833.154,05;;0,115
Cambira;PR;2014;110.684,00;52.000,00;;0,470
Campina da Lagoa;PR;2014;;1;;0,000
Campina do Simão;PR;2014;65.070,00;;;0,000
Campina Grande do Sul;PR;2014;1.569.459,44;1.709.795,62;;1,089
Campo do Tenente;PR;2014;178.454,96;46.786,07;;0,262
Campo Largo;PR;2014;8.610.720,76;4.944.650,37;;0,574
Campo Magro;PR;2014;2.140.000,00;700.000,00;;0,327
Campo Mourão;PR;2014;8.294.673,40;6.224.525,00;;0,750
Cândido de Abreu;PR;2014;368.656,20;63.757,52;;0,173
Candói;PR;2014;;;;0,000
Cantagalo;PR;2014;283.422,00;31.000,00;;0,109
Capanema;PR;2014;562.082,14;493.339,87;;0,878
Capitão Leônidas Marques;PR;2014;925.609,12;13.956,74;;0,015
Carambeí;PR;2014;228.841,70;;;0,000
Carlópolis;PR;2014;1.462.176,42;116.020,33;;0,079
Cascavel;PR;2014;27.413.648,49;14.470.558,43;;0,528
Castro;PR;2014;2.312.485,86;1.341.406,03;;0,580
Catanduvas;PR;2014;;260.787,10;;0,000
Centenário do Sul;PR;2014;;139.884,23;;0,000
Cerro Azul;PR;2014;;;;0,000
Céu Azul;PR;2014;877.076,52;195.378,51;;0,223
Chopinzinho;PR;2014;316.807,50;256.518,79;;0,810
Cianorte;PR;2014;;;;0,000
Colorado;PR;2014;;;;0,000
Congonhinhas;PR;2014;373.810,00;84.981,60;;0,227
Conselheiro Mairinck;PR;2014;332.855,35;16.201,24;;0,049
Contenda;PR;2014;;158.513,62;;0,000
Corbélia;PR;2014;584.436,30;294.805,48;;0,504
Corumbataí do Sul;PR;2014;148.209,46;23.838,20;;0,161
Cruzeiro do Iguaçu;PR;2014;229.961,28;66.425,11;;0,289
Cruzeiro do Oeste;PR;2014;1.892.677,29;373.927,30;;0,198
Cruz Machado;PR;2014;290.555,11;;;0,000
Curitiba;PR;2014;233.682.822,00;87.463.390,76;;0,374
Diamante do Norte;PR;2014;737.725,00;17.181,38;;0,023
Diamante D Oeste;PR;2014;131.000,00;0;;0,000
Dois Vizinhos;PR;2014;2.967.612,60;502.976,95;;0,169
Douradina;PR;2014;437.105,00;144.046,00;;0,330
Enéas Marques;PR;2014;;29.745,54;;0,000
Engenheiro Beltrão;PR;2014;440.430,00;79.281,87;;0,180
Entre Rios do Oeste;PR;2014;949.966,19;239.126,87;;0,252
Espigão Alto do Iguaçu;PR;2014;111.104,89;;;0,000
Faxinal;PR;2014;907.900,00;159.000,00;;0,175
Fazenda Rio Grande;PR;2014;3.315.000,00;3.400.000,00;;1,026
Fênix;PR;2014;302.491,90;47.590,05;;0,157
Fernandes Pinheiro;PR;2014;93.506,30;25.733,51;;0,275
Figueira;PR;2014;184.432,75;56.286,51;;0,305
Flor da Serra do Sul;PR;2014;156.139,88;1.120,00;;0,007
Floresta;PR;2014;442.309,26;17.678,92;;0,040
Florestópolis;PR;2014;412.800,00;112.800,00;;0,273
Formosa do Oeste;PR;2014;;0;;0,000
Foz do Iguaçu;PR;2014;30.477.039,46;8.425.645,68;;0,276
Francisco Beltrão;PR;2014;4.077.789,71;2.817.833,67;;0,691
Foz do Jordão;PR;2014;;;;0,000
General Carneiro;PR;2014;335.760,68;167.013,12;;0,497
Goioerê;PR;2014;;662.512,41;;0,000
Goioxim;PR;2014;126.282,00;;;0,000
Grandes Rios;PR;2014;284.089,96;;;0,000
Guaíra;PR;2014;2.969.787,00;;;0,000
Guamiranga;PR;2014;;;;0,000
Guapirama;PR;2014;;;;0,000
Guaporema;PR;2014;;;;0,000
Guaraci;PR;2014;415.463,48;10.823,00;;0,026
Guaraniaçu;PR;2014;1.074.533,00;95.036,60;;0,088
Guarapuava;PR;2014;11.470.471,53;3.817.562,33;;0,333
Guaraqueçaba;PR;2014;225.000,00;80.000,00;;0,356
Guaratuba;PR;2014;;3.842.862,25;;0,000
Honório Serpa;PR;2014;240.600,00;0;;0,000
Ibaiti;PR;2014;1.692.138,00;;;0,000
Ibiporã;PR;2014;2.915.796,93;2.915.796,93;;1,000
Icaraíma;PR;2014;261.892,00;150.066,00;;0,573
Iguaraçu;PR;2014;338.166,40;88.944,87;;0,263
Iguatu;PR;2014;;18.207,70;;0,000
Imbituva;PR;2014;;;;0,000
Inácio Martins;PR;2014;112.310,00;88.060,00;;0,784
Inajá;PR;2014;;;;0,000
Indianópolis;PR;2014;329.197,89;26.793,47;;0,081
Ipiranga;PR;2014;170.000,00;;;0,000
Iporã;PR;2014;;252.343,21;;0,000
Iracema do Oeste;PR;2014;;;;0,000
Irati;PR;2014;;1.325.859,36;;0,000
Itaguajé;PR;2014;201.200,00;30.384,23;;0,151
Itaipulândia;PR;2014;693.800,00;;;0,000
Itambé;PR;2014;272.445,87;137.230,54;;0,504
Itapejara D Oeste;PR;2014;721.706,00;154.567,14;;0,214
Itaperuçu;PR;2014;278.138,00;;;0,000
Itaúna do Sul;PR;2014;;6.474,51;;0,000
Ivaí;PR;2014;;86.000,00;;0,000
Ivaiporã;PR;2014;1.767.380,00;890.915,00;;0,504
Ivaté;PR;2014;286.155,64;87.908,94;;0,307
Ivatuba;PR;2014;;;;0,000
Jaboti;PR;2014;331.464,00;400.000,00;;1,207
Jacarezinho;PR;2014;1.555.000,00;;;0,000
Jaguapitã;PR;2014;668.704,00;105.835,00;;0,158
Jaguariaíva;PR;2014;608.000,00;;;0,000
Jandaia do Sul;PR;2014;1.080.360,33;339.877,05;;0,315
Japurá;PR;2014;126.042,64;194.251,86;;1,541
Jataizinho;PR;2014;;57.372,70;;0,000
Jesuítas;PR;2014;153.800,00;153.800,00;;1,000
Joaquim Távora;PR;2014;;;;0,000
Jundiaí do Sul;PR;2014;321.678,22;25.970,14;;0,081
Jussara;PR;2014;348.011,69;75.539,25;;0,217
Kaloré;PR;2014;;;;0,000
Lapa;PR;2014;;;;0,000
Laranjal;PR;2014;43.200,00;;;0,000
Laranjeiras do Sul;PR;2014;1.074.390,00;381.779,38;;0,355
Leópolis;PR;2014;;17.298,57;;0,000
Lidianópolis;PR;2014;308.529,68;23.708,10;;0,077
Lindoeste;PR;2014;308.760,00;43.429,00;;0,141
Loanda;PR;2014;1.090.512,37;339.603,44;;0,311
Lobato;PR;2014;314.243,19;54.359,99;;0,173
Londrina;PR;2014;33.998.046,33;15.206.319,06;;0,447
Luiziana;PR;2014;413.400,00;0;;0,000
Lunardelli;PR;2014;516.017,08;23.286,03;;0,045
Lupionópolis;PR;2014;325.176,00;24.096,01;;0,074
Mamborê;PR;2014;451.211,64;0;;0,000
Mandaguaçu;PR;2014;767.211,66;49.073,66;;0,064
Mandaguari;PR;2014;;1.135.983,76;;0,000
Manfrinópolis;PR;2014;;;;0,000
Manoel Ribas;PR;2014;;;;0,000
Marechal Cândido Rondon;PR;2014;4.094.926,00;2.808.309,00;;0,686
Maria Helena;PR;2014;144.044,00;13.073,95;;0,091
Marialva;PR;2014;1.811.820,00;633.680,00;;0,350
Marilândia do Sul;PR;2014;131.613,46;63.301,46;;0,481
Marilena;PR;2014;;;;0,000
Mariluz;PR;2014;;93.777,82;;0,000
Maringá;PR;2014;25.690.870,96;18.492.006,81;;0,720
Mariópolis;PR;2014;457.921,44;126.308,26;;0,276
Maripá;PR;2014;429.820,55;232.178,96;;0,540
Marmeleiro;PR;2014;534.000,00;154.557,35;;0,289
Marumbi;PR;2014;258.400,00;30.129,24;;0,117
Matelândia;PR;2014;;182.399,20;;0,000
Matinhos;PR;2014;5.128.644,65;4.958.886,43;;0,967
Mato Rico;PR;2014;;1.044,00;;0,000
Mauá da Serra;PR;2014;;;;0,000
Medianeira;PR;2014;1.667.187,18;1.312.797,48;;0,787
Mercedes;PR;2014;511.711,00;;;0,000
Mirador;PR;2014;482.649,40;6.027,87;;0,012
Miraselva;PR;2014;96.400,00;8.527,44;;0,088
Missal;PR;2014;686.083,66;275.000,00;;0,401
Moreira Sales;PR;2014;;130.953,66;;0,000
Munhoz de Melo;PR;2014;228.036,40;38.486,79;;0,169
Nossa Senhora das Graças;PR;2014;;;;0,000
Nova Aliança do Ivaí;PR;2014;;;;0,000
Nova América da Colina;PR;2014;316.679,62;12.230,00;;0,039
Nova Aurora;PR;2014;1.401.055,24;126.619,40;;0,090
Nova Esperança;PR;2014;1.355.854,87;1.079.030,89;;0,796
Nova Esperança do Sudoeste;PR;2014;326.550,32;24.797,25;;0,076
Nova Fátima;PR;2014;;;;0,000
Nova Laranjeiras;PR;2014;525.827,04;;;0,000
Nova Londrina;PR;2014;334.415,81;621.308,48;;1,858
Nova Olímpia;PR;2014;;125.299,35;;0,000
Nova Santa Bárbara;PR;2014;;;;0,000
Nova Prata do Iguaçu;PR;2014;486.420,97;24.005,23;;0,049
Nova Tebas;PR;2014;227.529,00;;;0,000
Novo Itacolomi;PR;2014;129.230,90;29.085,05;;0,225
Ortigueira;PR;2014;;35.866,91;;0,000
Ourizona;PR;2014;286.554,60;25.598,56;;0,089
Paiçandu;PR;2014;;478.694,65;;0,000
Palmas;PR;2014;;747.732,59;;0,000
Palmeira;PR;2014;1.133.636,76;479.343,31;;0,423
Palmital;PR;2014;240.810,00;265.171,00;;1,101
Palotina;PR;2014;2.961.004,00;1.198.119,00;;0,405
Paraíso do Norte;PR;2014;849.235,49;135.911,01;;0,160
Paranacity;PR;2014;532.531,10;97.757,28;;0,184
Paranaguá;PR;2014;5.846.859,62;3.650.622,58;;0,624
Paranavaí;PR;2014;;3.258.881,27;;0,000
Pato Bragado;PR;2014;526.814,91;263.270,81;;0,500
Pato Branco;PR;2014;4.304.338,05;0;;0,000
Paula Freitas;PR;2014;146.382,30;;;0,000
Paulo Frontin;PR;2014;180.700,80;60.000,00;;0,332
Peabiru;PR;2014;;;;0,000
Pérola;PR;2014;1.188.019,18;320.471,20;;0,270
Pérola D Oeste;PR;2014;221.139,31;63.000,00;;0,285
Piên;PR;2014;652.570,36;120.821,78;;0,185
Pinhais;PR;2014;8.877.768,33;7.956.581,09;;0,896
Pinhalão;PR;2014;;79.200,00;;0,000
Pinhão;PR;2014;857.000,00;;;0,000
Piraquara;PR;2014;5.209.460,06;5.639.478,73;;1,083
Pitanga;PR;2014;1.676.898,00;469.395,76;;0,280
Planalto;PR;2014;508.265,03;94.337,18;;0,186
Ponta Grossa;PR;2014;;24.051.331,62;;0,000
Porecatu;PR;2014;;177.270,00;;0,000
Porto Amazonas;PR;2014;308.000,00;;;0,000
Porto Barreiro;PR;2014;209.555,20;2.528,13;;0,012
Porto Rico;PR;2014;127.320,06;0;;0,000
Porto Vitória;PR;2014;73.206,54;41.060,75;;0,561
Pranchita;PR;2014;264.762,37;115.493,09;;0,436
Primeiro de Maio;PR;2014;431.781,19;;;0,000
Prudentópolis;PR;2014;1.050.980,00;0;;0,000
Quarto Centenário;PR;2014;117.419,85;48.556,30;;0,414
Quatiguá;PR;2014;512.240,00;84.642,94;;0,165
Quatro Pontes;PR;2014;486.604,25;76.498,61;;0,157
Quedas do Iguaçu;PR;2014;1.349.942,23;64.983,63;;0,048
Quinta do Sol;PR;2014;225.986,06;10.926,00;;0,048
Quitandinha;PR;2014;402.762,64;0;;0,000
Ramilândia;PR;2014;;5.000,00;;0,000
Rancho Alegre;PR;2014;203.239,72;5.000,00;;0,025
Rancho Alegre D Oeste;PR;2014;;;;0,000
Realeza;PR;2014;;;;0,000
Renascença;PR;2014;;8.000,00;;0,000
Reserva;PR;2014;;291.839,17;;0,000
Ribeirão Claro;PR;2014;939.629,50;400.521,30;;0,426
Ribeirão do Pinhal;PR;2014;;;;0,000
Rio Azul;PR;2014;;125.913,56;;0,000
Rio Bom;PR;2014;173.292,00;;;0,000
Rio Bonito do Iguaçu;PR;2014;173.620,65;36.900,00;;0,213
Rio Negro;PR;2014;;515.938,04;;0,000
Rolândia;PR;2014;4.873.513,59;1.855.170,03;;0,381
Roncador;PR;2014;;23.116,04;;0,000
Rondon;PR;2014;1.578.753,00;158.422,12;;0,100
Sabáudia;PR;2014;;;;0,000
Salgado Filho;PR;2014;301.600,00;40.937,91;;0,136
Salto do Itararé;PR;2014;126.385,58;;;0,000
Salto do Lontra;PR;2014;440.043,00;180.653,35;;0,411
Santa Amélia;PR;2014;;31.905,15;;0,000
Santa Cruz de Monte Castelo;PR;2014;221.310,82;88.975,64;;0,402
Santa Fé;PR;2014;480.669,00;288.299,00;;0,600
Santa Helena;PR;2014;675.000,00;116.535,51;;0,173
Santa Inês;PR;2014;221.268,88;2.678,80;;0,012
Santa Isabel do Ivaí;PR;2014;242.746,69;80.987,85;;0,334
Santa Izabel do Oeste;PR;2014;302.056,00;155.870,00;;0,516
Santa Lúcia;PR;2014;;;;0,000
Santa Maria do Oeste;PR;2014;;;;0,000
Santa Tereza do Oeste;PR;2014;;24.084.815,00;;0,000
Santa Terezinha de Itaipu;PR;2014;1.442.241,00;1.184.218,93;;0,821
Santo Antônio da Platina;PR;2014;1.586.521,76;;;0,000
Santo Antônio do Paraíso;PR;2014;;6.815,57;;0,000
Santo Antônio do Sudoeste;PR;2014;637.866,89;343.576,77;;0,539
Santo Inácio;PR;2014;;;;0,000
São Carlos do Ivaí;PR;2014;;;;0,000
São Jerônimo da Serra;PR;2014;289.576,15;10.384,94;;0,036
São João;PR;2014;412.164,98;285.001,73;;0,691
São João do Caiuá;PR;2014;;;;0,000
São João do Ivaí;PR;2014;;221.777,79;;0,000
São João do Triunfo;PR;2014;136.767,43;9.253,44;;0,068
São Jorge D Oeste;PR;2014;;;;0,000
São Jorge do Ivaí;PR;2014;;144.028,04;;0,000
São Jorge do Patrocínio;PR;2014;524.441,20;100.164,66;;0,191
São José da Boa Vista;PR;2014;242.304,00;;;0,000
São José das Palmeiras;PR;2014;377.667,96;35.951,08;;0,095
São José dos Pinhais;PR;2014;;9.000.000,00;;0,000
São Manoel do Paraná;PR;2014;;0;;0,000
São Mateus do Sul;PR;2014;1.743.332,15;737.404,11;;0,423
São Miguel do Iguaçu;PR;2014;2.264.642,00;514.864,00;;0,227
São Pedro do Iguaçu;PR;2014;269.381,29;108.226,76;;0,402
São Pedro do Ivaí;PR;2014;;;;0,000
São Pedro do Paraná;PR;2014;;;;0,000
Sapopema;PR;2014;;47.819,41;;0,000
Sarandi;PR;2014;4.285.476,04;2.452.727,50;;0,572
Saudade do Iguaçu;PR;2014;;;;0,000
Sengés;PR;2014;520.000,00;180.000,00;;0,346
Serranópolis do Iguaçu;PR;2014;251.630,94;171.626,08;;0,682
Sertaneja;PR;2014;533.692,00;;;0,000
Sertanópolis;PR;2014;520.529,80;;;0,000
Sulina;PR;2014;;30;;0,000
Tamarana;PR;2014;168.683,59;53.000,00;;0,314
Tapejara;PR;2014;;;;0,000
Tapira;PR;2014;147.020,80;49.178,25;;0,334
Teixeira Soares;PR;2014;335.530,24;51.344,17;;0,153
Terra Boa;PR;2014;;247.046,50;;0,000
Terra Rica;PR;2014;412.634,20;66.556,60;;0,161
Terra Roxa;PR;2014;496.524,00;493.775,00;;0,994
Tibagi;PR;2014;613.457,92;220.432,40;;0,359
Tijucas do Sul;PR;2014;298.525,13;38.000,00;;0,127
Toledo;PR;2014;7.168.974,98;6.275.407,84;;0,875
Três Barras do Paraná;PR;2014;603.918,45;186.494,93;;0,309
Tunas do Paraná;PR;2014;;66.978,37;;0,000
Tuneiras do Oeste;PR;2014;303.431,57;254.226,56;;0,838
Tupãssi;PR;2014;945.450,88;156.648,95;;0,166
Turvo;PR;2014;;117.341,14;;0,000
Ubiratã;PR;2014;2.770.174,96;956.413,07;;0,345
Umuarama;PR;2014;4.790.941,91;5.633.710,67;;1,176
União da Vitória;PR;2014;2.123.902,68;2.294.773,21;;1,080
Uniflor;PR;2014;;8.552,61;;0,000
Uraí;PR;2014;963.700,00;;;0,000
Wenceslau Braz;PR;2014;1.639.261,62;576.217,49;;0,352
Vera Cruz do Oeste;PR;2014;384.378,31;119.741,87;;0,312
Verê;PR;2014;;13.000,00;;0,000
Alto Paraíso;PR;2014;60.910,44;42.284,74;;0,694
Doutor Ulysses;PR;2014;41.000,00;3.007,04;;0,073
Vitorino;PR;2014;352.000,00;75.000,00;;0,213
Xambrê;PR;2014;147.200,00;41.927,17;;0,285
Aceguá;RS;2014;287.952,00;;;0,000
Água Santa;RS;2014;;9.203,18;;0,000
Agudo;RS;2014;;;;0,000
Ajuricaba;RS;2014;287.342,76;106.414,67;;0,370
Alecrim;RS;2014;254.868,82;12.904,48;;0,051
Alegrete;RS;2014;4.600.178,00;;;0,000
Alegria;RS;2014;110.678,64;56.139,36;;0,507
Alpestre;RS;2014;;;;0,000
Alto Alegre;RS;2014;;4.004,30;;0,000
Alto Feliz;RS;2014;;29.935,70;;0,000
Alvorada;RS;2014;12.004.147,78;3.170.335,47;;0,264
Ametista do Sul;RS;2014;288.843,72;15.128,84;;0,052
Anta Gorda;RS;2014;;;;0,000
Antônio Prado;RS;2014;1.025.101,15;206.736,07;;0,202
Arambaré;RS;2014;378.729,93;;;0,000
Araricá;RS;2014;410.623,90;86.000,00;;0,209
Aratiba;RS;2014;479.566,00;75.619,26;;0,158
Arroio do Meio;RS;2014;1.188.224,74;328.746,20;;0,277
Arroio do Sal;RS;2014;1.771.859,22;1.402.382,02;;0,791
Arroio do Padre;RS;2014;57.718,11;1.511,36;;0,026
Arroio dos Ratos;RS;2014;;;;0,000
Arvorezinha;RS;2014;338.531,45;57.624,06;;0,170
Augusto Pestana;RS;2014;;149.476,28;;0,000
Áurea;RS;2014;192.976,67;54.726,66;;0,284
Bagé;RS;2014;3.188.745,11;6.239.689,00;;1,957
Balneário Pinhal;RS;2014;794.426,00;1.107.703,07;;1,394
Barão;RS;2014;;20.107,29;;0,000
Barão de Cotegipe;RS;2014;237.965,96;0;;0,000
Barracão;RS;2014;;;;0,000
Barra do Guarita;RS;2014;74.800,00;;;0,000
Barra do Quaraí;RS;2014;;25.892,94;;0,000
Barra do Rio Azul;RS;2014;102.607,40;;;0,000
Barra Funda;RS;2014;102.122,21;14.890,00;;0,146
Bento Gonçalves;RS;2014;;14.229.551,94;;0,000
Boa Vista das Missões;RS;2014;37.776,60;;;0,000
Boa Vista do Buricá;RS;2014;318.795,59;106.849,08;;0,335
Boa Vista do Cadeado;RS;2014;;;;0,000
Boa Vista do Incra;RS;2014;;4.000,00;;0,000
Bom Jesus;RS;2014;;75.068,20;;0,000
Bom Princípio;RS;2014;451.587,96;267.562,22;;0,592
Boqueirão do Leão;RS;2014;;27.590,00;;0,000
Bozano;RS;2014;97.850,64;;;0,000
Caçapava do Sul;RS;2014;1.712.603,81;;;0,000
Cacequi;RS;2014;790.661,60;58.426,06;;0,074
Cachoeira do Sul;RS;2014;5.802.111,11;2.303.652,68;;0,397
Cachoeirinha;RS;2014;11.055.436,15;5.227.404,22;;0,473
Caibaté;RS;2014;227.378,66;43.392,36;;0,191
Caiçara;RS;2014;217.440,01;22.590,67;;0,104
Camaquã;RS;2014;3.776.000,00;800.000,00;;0,212
Camargo;RS;2014;218.183,70;10.070,65;;0,046
Cambará do Sul;RS;2014;;0;;0,000
Campestre da Serra;RS;2014;;;;0,000
Campina das Missões;RS;2014;260.286,97;123.654,10;;0,475
Campinas do Sul;RS;2014;268.147,42;79.580,80;;0,297
Campo Bom;RS;2014;;464.164,00;;0,000
Campo Novo;RS;2014;;;;0,000
Campos Borges;RS;2014;243.728,69;22.474,71;;0,092
Candelária;RS;2014;1.096.132,57;269.024,48;;0,245
Cândido Godói;RS;2014;;;;0,000
Canela;RS;2014;4.697.051,16;2.133.813,30;;0,454
Canguçu;RS;2014;;;;0,000
Canoas;RS;2014;35.628.574,00;9.602.975,83;;0,270
